TIMESTEP,VTYPE,VID,SAMPLE,RUN,CS,TIME1,DO1,TEMP1,TIME2,DO2,TEMP2,TIME3,DO3,TEMP3,TIME4,DO4,TEMP4,TIME5,DO5,TEMP5,TIME6,DO6,TEMP6,TIME7,DO7,TEMP7,BW (g),WW (g),Diam,Height,GF,SOMF,GF_G,SOMF_SOM,GF_AFG,SOMF_AFSOM,Color,GrazingCorr_gWWperday,TRT,STYPE
2,S,18,CONT3_15,15,C,11:34,8.48,13.5,11:41,8.34,13.5,11:46,8.3,13.5,11:52,8.24,13.5,11:57,8.25,13.5,12:01,8.22,13.5,12:08,8.22,13.5,,,,,,,,,,,,,7,C
2,S,18,CONT3_16,16,C,13:30,8.66,13.6,13:35,8.51,13.6,13:41,8.38,13.6,13:46,8.32,13.6,13:51,8.31,13.6,13:55,8.26,13.6,13:59,8.24,13.6,,,,,,,,,,,,,7,C
2,S,16,CONT3_18,18,C,10:19,4.57,11.2,10:23,4.32,11.2,10:28,4.26,11.2,10:32,4.25,11.2,10:36,4.23,11.2,10:41,4.22,11.2,10:45,4.21,11.2,,,,,,,,,,,,,7,C
2,S,15,CONT3_19,19,C,11:00,6.08,12.5,11:05,5.98,12.5,11:09,5.95,12.5,11:13,5.91,12.5,11:18,5.91,12.5,11:22,5.91,12.5,11:26,5.9,12.5,,,,,,,,,,,,,7,C
2,S,17,CONT3_20,20,C,11:43,6.12,12.6,11:47,6.05,12.5,11:52,6.02,12.5,11:57,6,12.5,12:02,6,12.5,12:07,6,12.5,12:12,5.98,12.5,,,,,,,,,,,,,7,C
2,S,15,CONT3_21,21,C,9:31,5.2,12,9:36,5.19,11.7,9:40,5.15,11.7,9:45,5.12,11.7,9:49,5.11,11.7,9:53,5.09,11.7,9:58,5.09,11.7,,,,,,,,,,,,,7,C
2,S,16,CONT3_22,22,C,10:19,5.49,11.7,10:23,5.42,11.7,10:27,5.4,11.7,10:32,5.39,11.7,10:37,5.39,11.7,10:41,5.39,11.7,10:45,5.4,11.7,,,,,,,,,,,,,7,C
2,S,11,CONT3_23,23,C,11:03,7.26,13,11:08,7.18,13.1,11:12,7.14,13.1,11:17,7.15,13.1,11:21,7.14,13.1,11:25,7.12,13.1,11:30,7.13,13.1,,,,,,,,,,,,,7,C
2,S,17,CONT3_24,24,C,12:02,7.63,13.1,12:07,7.53,13.2,12:11,7.49,13.1,12:16,7.43,13.1,12:20,7.43,13.1,12:24,7.38,13.1,12:29,7.4,13.1,,,,,,,,,,,,,7,C
2,S,2,TP1A01,15,S,11:29,8.15,13.4,11:34,8.05,13.5,11:41,7.99,13.5,11:47,7.93,13.5,11:53,7.9,13.5,11:58,7.88,13.5,12:03,7.83,13.5,0.3844,0.9662,16,9,,,,,,,,0.126598817,1,S
2,S,3,TP1A02,15,S,11:29,8.12,13.5,11:35,8.02,13.5,11:42,7.91,13.5,11:47,7.84,13.5,11:53,7.79,13.5,11:58,7.73,13.5,12:03,7.7,13.5,0.7551,1.8474,19,12,,,,,,,,0.007511512,1,S
2,S,4,TP1A03,15,S,11:29,8.2,13.5,11:35,8.05,13.5,11:42,7.94,13.5,11:48,7.87,13.5,11:53,7.81,13.5,11:58,7.76,13.5,12:04,7.73,13.5,0.6346,1.6656,18,12,,,,,,,,0.040022941,1,S
2,S,5,TP1A04,15,S,11:30,8.32,13.5,11:36,8.14,13.5,11:42,8.01,13.5,11:48,7.95,13.5,11:53,7.87,13.5,11:58,7.83,13.5,12:04,7.76,13.5,0.8448,2.0838,18,12,,,,,,,,-0.002380688,1,S
2,S,6,TP1A05,15,S,11:30,8.23,13.5,11:36,8.08,13.5,11:43,7.96,13.5,11:48,7.9,13.5,11:54,7.86,13.5,11:59,7.83,13.5,12:05,7.77,13.5,0.6943,1.7545,19,11.5,,,,,,,,0.013321822,1,S
2,S,7,TP1A06,15,S,11:30,8.2,13.5,11:36,8.07,13.5,11:43,7.94,13.5,11:49,7.91,13.5,11:54,7.85,13.5,11:59,7.83,13.5,12:05,7.74,13.5,0.5674,1.4534,16,11,,,,,,,,-0.040042745,1,S
2,S,8,TP1A07,15,S,11:30,8.16,13.5,11:37,7.99,13.5,11:43,7.88,13.5,11:49,7.8,13.5,11:54,7.74,13.5,11:59,7.68,13.5,12:05,7.64,13.6,0.7671,1.845,18,12,,,,,,,,0.024608726,1,S
2,S,10,TP1A08,15,S,11:31,8.25,13.5,11:38,8.03,13.5,11:44,7.89,13.5,11:50,7.8,13.5,11:55,7.74,13.5,12:00,7.67,13.5,12:06,7.63,13.5,0.7448,1.8742,18,12,,,,,,,,0.046041151,1,S
2,S,11,TP1A09,15,S,11:31,8.22,13.5,11:38,8.09,13.5,11:44,8,13.5,11:50,7.94,13.5,11:55,7.88,13.5,12:00,7.84,13.5,12:06,7.78,13.5,0.633,1.6987,18,12,,,,,,,,-0.009348813,1,S
2,S,12,TP1A10,15,S,11:32,8.35,13.5,11:39,8.21,13.5,11:44,8.13,13.5,11:50,8.07,13.5,11:55,8,13.5,12:00,7.97,13.5,12:06,7.93,13.5,0.4401,1.1548,17,10,,,,,,,,-0.007287685,1,S
2,S,13,TP1B11,15,S,11:32,8.29,13.5,11:39,8.12,13.5,11:45,8.02,13.5,11:50,7.98,13.5,11:55,7.94,13.5,12:01,7.91,13.5,12:07,7.83,13.5,0.62,1.471,16,11,,,,,,,,0.011232379,1,S
2,S,15,TP1B13,15,S,11:33,8.38,13.5,11:40,8.19,13.5,11:45,8.13,13.5,11:51,8.06,13.5,11:56,8,13.5,12:01,7.95,13.5,12:07,7.91,13.5,0.93,2.1981,18,13,,,,,,,,0.042309581,1,S
2,S,16,TP1B14,15,S,11:33,8.36,13.5,11:40,8.12,13.5,11:46,8.03,13.5,11:51,7.94,13.5,11:56,7.89,13.5,12:01,7.84,13.5,12:07,7.75,13.5,0.7648,1.9406,19,12,,,,,,,,0.062380337,1,S
2,S,17,TP1B15,15,S,11:33,8.44,13.5,11:40,8.24,13.5,11:46,8.14,13.5,11:52,8.02,13.5,11:57,7.97,13.5,12:02,7.88,13.5,12:08,7.83,13.5,0.7666,2.006,19,13,,,,,,,,0.134794618,1,S
2,S,2,TP1B16,16,S,13:26,8.41,13.6,13:31,8.25,13.6,13:36,8.16,13.6,13:42,8.08,13.6,13:47,8.03,13.6,13:51,7.99,13.6,13:56,7.94,13.6,0.5864,1.4435,17,10,,,,,,,,0.011299207,1,S
2,S,3,TP1B17,16,S,13:26,8.39,13.6,13:31,8.21,13.6,13:36,8.1,13.6,13:42,8.04,13.6,13:47,7.96,13.6,13:52,7.91,13.6,13:56,7.88,13.6,0.9757,2.3984,18,13,,,,,,,,0.018155503,1,S
