TIMESTEP,VTYPE,VID,SAMPLE,RUN,CS,TIME1,DO1,TEMP1,TIME2,DO2,TEMP2,TIME3,DO3,TEMP3,TIME4,DO4,TEMP4,TIME5,DO5,TEMP5,TIME6,DO6,TEMP6,TIME7,DO7,TEMP7,BW (g),WW (g),Diam,Height,GF,SOMF,GF_G,SOMF_SOM,GF_AFG,SOMF_AFSOM,COLOR,GrazingCorr_gWWperday,TRT,STYPE
3,S,6,5ATP04,23,S,9:28,4.5,11.2,9:34,4.37,11.1,9:39,4.31,11,9:47,4.18,10.9,9:55,4,10.9,10:01,3.96,11,10:06,3.85,11,1.5758,3.8606,21,16,NA,NA,NA,NA,NA,NA,G,0.104595989,5,S
3,S,7,5ATP05,23,S,,,,,,,,,,,,,,,,,,,,,11,0.6092,1.5291,17,11,NA,NA,NA,NA,NA,NA,G,0.09582808,5,S
3,S,8,5ATP06,23,S,9:29,4.6,11.2,9:35,4.56,11.1,9:40,4.49,11,9:48,4.38,10.9,9:56,4.33,10.9,10:02,4.22,11,10:07,4.21,11,1.0251,2.437,18,14,NA,NA,NA,NA,NA,NA,W,0.072722063,5,S
3,S,9,5ATP07,23,S,9:30,4.48,11.2,9:35,4.46,11.1,9:42,4.43,11,9:49,4.4,10.9,9:56,4.35,10.9,10:02,4.31,11,10:07,4.26,11,1.1387,2.8042,19,14,NA,NA,NA,NA,NA,NA,G,0.063644699,5,S
3,S,10,5ATP08,23,S,9:30,4.68,11.2,9:35,4.56,11.1,9:42,4.46,11,9:49,4.37,10.9,9:57,4.24,10.9,10:02,4.15,11,10:08,4.06,11,1.6522,4.058,22,16,NA,NA,NA,NA,NA,NA,G,0.008561605,5,S
3,S,12,5ATP09,23,S,,,,,,,,,,,,,,,,,,,,,11,2.3479,5.3421,23,17,NA,NA,NA,NA,NA,NA,G,0.083140401,5,S
3,S,13,5ATP10,23,S,9:31,4.74,11.2,9:36,4.63,11.1,9:43,4.53,11,9:50,4.42,10.9,9:58,4.31,11,10:04,4.24,11,10:09,4.16,11,2.2611,5.4776,24,17,NA,NA,NA,NA,NA,NA,W,0.274383954,5,S
3,S,14,5BTP11,23,S,,,,,,,,,,,,,,,,,,,,,11,1.8291,4.549,22,18,NA,NA,NA,NA,NA,NA,G,0.091908309,5,S
3,S,15,5BTP12,23,S,9:32,4.89,11.2,9:37,4.8,11.1,9:43,4.74,11,9:51,4.65,10.9,9:58,4.57,11,10:04,4.46,11,10:10,4.42,11,0.7603,1.8401,18,11,NA,NA,NA,NA,NA,NA,W,0.069421203,5,S
3,S,16,5BTP13,23,S,9:32,4.87,11.2,9:37,4.81,11.1,9:43,4.75,10.9,9:51,4.61,10.9,9:59,4.48,11,10:04,4.39,11,10:11,4.28,11.1,1.1277,2.7744,20,14,NA,NA,NA,NA,NA,NA,W,0.074063037,5,S
3,S,17,5BTP14,23,S,9:32,4.77,11.1,9:37,4.68,11.1,9:44,4.58,10.9,9:51,4.48,10.9,9:59,4.34,11,10:04,4.24,11,10:11,4.16,11.1,1.0164,2.5632,19,14,NA,NA,NA,NA,NA,NA,W,0.093971347,5,S
3,S,18,5BTP15,23,S,9:32,4.83,11.1,9:37,4.7,11.1,9:44,4.56,10.9,9:51,4.37,10.9,9:59,4.3,11,10:05,4.24,11,10:12,4.18,11.1,1.2811,3.3255,21,16,NA,NA,NA,NA,NA,NA,W,0.080148997,5,S
3,S,1,5BTP16,24,S,10:28,4.15,11,10:33,4.11,11,10:38,4.06,11,10:43,4.02,11,10:49,3.95,11,10:56,3.89,11,11:03,3.81,11,1.1349,2.63,19,15,NA,NA,NA,NA,NA,NA,G,0.133169054,5,S
3,S,3,5BTP17,24,S,10:29,4.3,11,10:34,4.19,11,10:38,4.15,11,10:44,4.1,11,10:50,4.04,11,10:57,3.97,11,11:04,3.9,11,0.8742,2.1331,19,12,NA,NA,NA,NA,NA,NA,G,0.067048711,5,S
3,S,5,5BTP18,24,S,10:30,4.29,11,10:34,4.24,11,10:39,4.21,11,10:44,4.15,11,10:51,4.08,11,10:58,4,11,11:05,3.92,11,1.1162,2.73,20,14,NA,NA,NA,NA,NA,NA,W,0.123782235,5,S
3,S,6,5BTP19,24,S,10:30,4.47,11,10:34,4.43,11,10:39,4.39,11,10:45,4.37,11,10:51,4.34,11,10:59,4.27,11,11:05,4.23,11,1.0302,2.4133,19,14,NA,NA,NA,NA,NA,NA,W,0.14234957,5,S
3,S,7,5BTP20,24,S,10:30,4.43,11,10:34,4.4,11,10:40,4.34,11,10:45,4.27,11,10:51,4.23,11,10:59,4.14,11,11:06,4.1,11,1.2239,3.0011,20,14,NA,NA,NA,NA,NA,NA,W,0.077673352,5,S
3,S,8,5CTP21,24,S,10:30,4.63,11,10:35,4.48,11,10:40,4.41,11,10:45,4.33,11,10:52,4.27,11,10:59,4.17,11,11:06,4.11,11,1.0647,2.6668,21,14,NA,NA,NA,NA,NA,NA,G,0.139358166,5,S
3,S,9,5CTP22,24,S,10:30,4.48,11,10:35,4.46,11,10:40,4.42,11,10:46,4.42,11,10:52,4.39,11,10:59,4.33,11,11:06,4.29,11,1.2804,3.1712,20,15,NA,NA,NA,NA,NA,NA,G,0.094487106,5,S
3,S,10,5CTP23,24,S,10:31,4.71,11,10:35,4.59,11,10:40,4.49,11,10:46,4.41,11,10:53,4.32,11,11:00,4.24,11,11:06,4.16,11,2.1047,5.2711,24,18,NA,NA,NA,NA,NA,NA,G,0.028573066,5,S
3,S,12,5CTP24,24,S,10:31,4.68,11,10:36,4.6,11,10:41,4.51,11,10:46,4.45,11,10:54,4.32,11,11:00,4.21,11,11:07,4.1,11,1.1316,2.7759,19,14,NA,NA,NA,NA,NA,NA,G,0.090876791,5,S
3,S,13,5CTP25,24,S,10:31,4.95,11,10:36,4.9,11,10:41,4.8,11,10:47,4.73,11.1,10:54,4.65,11,11:01,4.61,11,11:07,4.55,11,1.3422,3.1198,21,14,NA,NA,NA,NA,NA,NA,G,0.142246418,5,S
3,S,14,5CTP26,24,S,10:32,4.86,11,10:36,4.81,11,10:42,4.73,11,10:48,4.66,11,10:55,4.59,11,11:01,4.52,11,11:07,4.45,11,0.6962,1.9347,19,12,NA,NA,NA,NA,NA,NA,W,0.075713467,5,S
3,S,15,5CTP27,24,S,10:32,4.85,11,10:36,4.78,11,10:42,4.72,11,10:48,4.66,11,10:55,4.58,11,11:02,4.53,11,11:08,4.41,11,0.9402,2.3765,20,13,NA,NA,NA,NA,NA,NA,W,0.102739255,5,S
3,S,16,5CTP28,24,S,10:32,4.9,11,10:37,4.74,11,10:42,4.66,11,10:48,4.6,11,10:55,4.53,11,11:02,4.47,11,11:08,4.4,11,1.0173,2.6425,20,14,NA,NA,NA,NA,NA,NA,G,0.130796562,5,S
3,S,17,5CTP29,24,S,10:32,4.97,11,10:37,4.81,11,10:42,4.69,11,10:48,4.59,11,10:56,4.48,11,11:03,4.42,11,11:08,4.38,11,1.3075,2.956,20,14,NA,NA,NA,NA,NA,NA,G,0.10634957,5,S
3,S,18,5CTP30,24,S,10:33,4.93,11,10:37,4.79,11,10:43,4.69,11,10:49,4.58,11.1,10:56,4.47,11,11:03,4.37,11,11:09,4.3,11,1.316,3.5518,22,16,NA,NA,NA,NA,NA,NA,W,0.094590258,5,S
3,S,1,6ATP01,29,S,9:24,3.94,10.6,9:29,3.89,10.8,9:34,3.83,10.9,9:40,3.81,10.9,9:46,3.77,10.9,9:51,3.75,10.9,9:56,3.73,10.9,1.1182,2.7516,21,14,NA,NA,NA,NA,NA,NA,W,0.212350685,6,S
3,S,3,6ATP02,29,S,9:24,3.91,10.6,9:30,3.81,10.8,9:35,3.77,10.9,9:40,3.74,10.9,9:46,3.68,10.9,9:52,3.64,10.9,9:56,3.6,10.9,1.5201,3.831,21,15,NA,NA,NA,NA,NA,NA,G,0.146761644,6,S
3,S,5,6ATP04,29,S,9:25,4.26,10.6,9:30,4.14,10.8,9:35,4.07,10.9,9:41,4,10.9,9:47,3.94,10.9,9:52,3.89,10.9,9:56,3.86,10.9,1.2753,3.37,22,15,NA,NA,NA,NA,NA,NA,W,0.111254795,6,S
3,S,6,6ATP05,29,S,9:25,4.03,10.6,9:31,3.97,10.8,9:36,3.9,10.9,9:41,3.86,10.9,9:47,3.8,10.9,9:52,3.77,10.9,9:57,3.74,10.9,1.2628,3.1876,21,14,NA,NA,NA,NA,NA,NA,G,0.142520548,6,S
3,S,7,6ATP06,29,S,9:25,4.11,10.7,9:31,4.01,10.8,9:36,3.94,10.9,9:41,3.88,10.9,9:48,3.83,10.9,9:53,3.8,10.9,9:57,3.78,10.9,1.6576,3.7537,20,15,NA,NA,NA,NA,NA,NA,G,0.195879452,6,S
3,S,8,6ATP07,29,S,9:26,4.33,10.7,9:31,4.22,10.8,9:36,4.14,10.9,9:42,4.08,10.9,9:48,4.04,10.9,9:53,4.04,10.9,9:57,3.98,10.9,1.5835,3.9415,22,16,NA,NA,NA,NA,NA,NA,W,0.102476712,6,S
3,S,9,6ATP08,29,S,9:26,4.24,10.7,9:31,4.15,10.8,9:37,4.07,10.9,9:42,4.03,10.9,9:48,3.95,10.9,9:53,3.9,10.9,9:57,3.87,10.9,1.221,2.8797,21,14,NA,NA,NA,NA,NA,NA,G,0.209589041,6,S
3,S,10,6ATP09,29,S,9:26,4.32,10.7,9:32,4.18,10.8,9:37,4.1,10.9,9:42,4.04,10.9,9:49,3.97,10.9,9:54,3.92,10.9,9:58,3.88,10.9,1.3093,3.1026,20,16,NA,NA,NA,NA,NA,NA,W,0.052668493,6,S
3,S,12,6ATP10,29,S,9:27,4.44,10.7,9:32,4.36,10.9,9:37,4.29,10.9,9:43,4.23,10.9,9:49,4.17,10.9,9:54,4.13,10.9,9:58,4.08,10.9,0.9028,2.1848,18,13,NA,NA,NA,NA,NA,NA,G,0.072887671,6,S
3,S,13,6BTP11,29,S,9:27,4.51,10.7,9:33,4.41,10.9,9:38,4.31,10.9,9:44,4.26,10.9,9:50,4.21,10.9,9:55,4.15,10.9,9:58,4.12,10.9,0.9586,2.2621,19,13,NA,NA,NA,NA,NA,NA,W,0.139956164,6,S
3,S,14,6BTP12,29,S,9:27,4.52,10.7,9:33,4.38,10.9,9:38,4.3,10.9,9:44,4.26,10.9,9:50,4.23,10.9,9:55,4.18,10.9,9:59,4.15,10.9,1.443,3.5754,21,16,NA,NA,NA,NA,NA,NA,W,0.089457534,6,S
3,S,15,6BTP13,29,S,9:28,4.59,10.8,9:33,4.47,10.9,9:38,4.41,10.9,9:45,4.3,10.9,9:50,4.27,10.9,9:55,4.21,10.9,9:59,4.16,10.9,1.8571,4.3344,22,16,NA,NA,NA,NA,NA,NA,G,0.140252055,6,S
3,S,16,6BTP14,29,S,9:28,4.68,10.8,9:33,4.58,10.9,9:39,4.52,10.9,9:45,4.47,10.9,9:50,4.45,10.9,9:55,4.42,10.9,9:59,4.4,10.9,1.0026,2.4084,19,13,NA,NA,NA,NA,NA,NA,G,0.174180822,6,S
3,S,17,6BTP15,29,S,9:28,4.95,10.8,9:34,4.91,10.9,9:39,4.89,10.9,9:45,4.79,10.9,9:50,4.75,10.9,9:55,4.7,10.9,9:59,4.65,10.9,1.5011,3.6089,21,15,NA,NA,NA,NA,NA,NA,W,0.102476712,6,S
3,S,1,6BTP17,30,S,10:12,3.9,10.9,10:17,3.84,10.9,10:22,3.81,10.9,10:27,3.78,10.9,10:33,3.72,10.9,10:38,3.68,11,10:42,3.65,10.9,1.1309,2.7611,20,14,NA,NA,NA,NA,NA,NA,G,0.15830137,6,S
3,S,3,6BTP18,30,S,10:13,4.08,10.9,10:18,3.98,10.9,10:23,3.89,10.9,10:29,3.81,10.9,10:34,3.75,10.9,10:38,3.69,10.9,10:43,3.63,10.9,1.5388,4.1843,23,17,NA,NA,NA,NA,NA,NA,W,0.130487671,6,S
3,S,5,6BTP19,30,S,10:14,4.17,10.9,10:18,4.02,10.9,10:23,3.98,10.9,10:30,3.93,10.9,10:34,3.89,10.9,10:39,3.84,10.9,10:43,3.8,10.9,0.9709,2.485,20,13,NA,NA,NA,NA,NA,NA,W,0.176646575,6,S
3,S,6,6BTP20,30,S,10:14,4.12,10.9,10:19,4.09,10.9,10:23,4.06,10.9,10:30,4.02,10.9,10:35,3.99,10.9,10:39,3.95,11,10:44,3.92,10.9,0.8075,1.931,18,12,NA,NA,NA,NA,NA,NA,W,0.082849315,6,S
3,S,7,6CTP21,30,S,10:14,4.24,10.9,10:19,4.16,10.9,10:24,4.07,10.9,10:30,3.98,10.9,10:35,3.92,10.9,10:40,3.89,10.9,10:44,3.83,10.9,1.4759,3.4048,21,15,NA,NA,NA,NA,NA,NA,G,0.121117808,6,S
3,S,8,6CTP22,30,S,10:15,4.38,10.9,10:19,4.31,10.9,10:24,4.26,10.9,10:31,4.2,10.9,10:35,4.16,10.9,10:40,4.12,10.9,10:44,4.07,10.9,1.0022,2.3492,19,13,NA,NA,NA,NA,NA,NA,W,0.114608219,6,S
3,S,9,6CTP23,30,S,10:15,4.42,10.9,10:20,4.37,10.9,10:24,4.36,10.9,10:31,4.27,10.9,10:35,4.22,10.9,10:40,4.18,10.9,10:44,4.17,11.9,1.1858,2.8793,20,14,NA,NA,NA,NA,NA,NA,W,0.492657534,6,S
3,S,10,6CTP24,30,S,10:15,4.55,10.9,10:20,4.47,10.9,10:25,4.42,10.9,10:31,4.37,10.9,10:36,4.33,11,10:40,4.29,11,10:45,4.25,10.9,1.0015,2.4243,19,12,NA,NA,NA,NA,NA,NA,G,0.19410411,6,S
3,S,12,6CTP25,30,S,10:16,4.52,10.9,10:20,4.46,10.9,10:25,4.42,10.9,10:31,4.26,10.9,10:36,4.23,10.9,10:41,4.11,10.9,10:45,4.05,10.9,1.4741,3.5687,21,15,NA,NA,NA,NA,NA,NA,W,0.166980822,6,S
3,S,13,6CTP26,30,S,10:16,4.6,10.9,10:21,4.52,10.9,10:25,4.47,10.9,10:32,4.36,10.9,10:36,4.31,11,10:41,4.27,10.9,10:45,4.24,10.9,1.5243,3.7523,22,16,NA,NA,NA,NA,NA,NA,W,0.159386301,6,S
3,S,14,6CTP27,30,S,10:16,4.64,10.9,10:21,4.57,10.9,10:26,4.53,10.9,10:32,4.47,10.9,10:37,4.43,10.9,10:41,4.38,10.9,10:46,4.35,10.9,0.8603,2.0071,17,13,NA,NA,NA,NA,NA,NA,G,0.116087671,6,S
3,S,15,6CTP28,30,S,10:16,4.87,10.9,10:21,4.77,10.9,10:26,4.66,10.9,10:32,4.53,10.9,10:37,4.46,10.9,10:42,4.42,10.9,10:46,4.36,10.9,1.3765,3.3671,21,15,NA,NA,NA,NA,NA,NA,G,0.200909589,6,S
3,S,16,6CTP29,30,S,10:17,5.6,10.9,10:22,5.2,10.9,10:26,4.79,10.9,10:33,4.77,10.9,10:37,4.72,10.9,10:42,4.64,10.9,10:46,4.6,10.9,0.9622,2.4044,19,14,NA,NA,NA,NA,NA,NA,W,0.10809863,6,S
3,S,17,6CTP30,30,S,10:17,5.1,10.9,10:22,4.95,10.9,10:26,4.89,10.9,10:33,4.8,10.9,10:37,4.76,10.9,10:42,4.71,10.9,10:46,4.69,10.9,0.9346,2.4546,19,14,NA,NA,NA,NA,NA,NA,G,0.10770411,6,S
3,S,2,CON23_1,23,C,9:27,4.24,11.3,9:33,4.28,11.1,9:38,4.29,11,9:46,4.3,10.9,9:54,4.29,10.9,10:00,4.27,11,10:05,4.27,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,C
3,S,4,CON23_2,23,C,9:28,4.37,11.3,9:34,4.4,11.1,9:39,4.41,11,9:46,4.41,10.9,9:54,4.4,10.9,10:00,4.39,11,10:06,4.39,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,C
3,S,11,CON23_3,23,C,9:30,4.68,11.2,9:35,4.67,11.1,9:42,4.66,11,9:50,4.66,10.9,9:57,4.62,10.9,10:03,4.62,11,10:09,4.61,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,C
3,S,2,CON24_1,24,C,10:28,4.24,11,10:33,4.27,11,10:38,4.28,11,10:43,4.29,11,10:50,4.3,11,10:57,4.32,11,11:04,4.32,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,C
3,S,4,CON24_2,24,C,10:29,4.34,11,10:34,4.35,11,10:39,4.37,11,10:44,4.38,11,10:50,4.38,11,10:57,4.4,11,11:05,4.41,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,C
3,S,11,CON24_3,24,C,10:31,4.68,11,10:35,4.68,11,10:41,4.68,11,10:46,4.69,11,10:53,4.7,11.1,11:00,4.69,11,11:07,4.69,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,C
3,S,2,CON25_1,25,C,11:42,5.26,11.6,11:47,5.27,11.6,11:53,5.28,11.6,12:00,5.32,11.6,12:06,5.32,11.6,12:11,5.33,11.5,12:18,5.33,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,C
3,S,4,CON25_2,25,C,11:42,5.33,11.6,11:47,5.34,11.6,11:54,5.33,11.6,12:00,5.35,11.6,12:07,5.33,11.6,12:12,5.32,11.5,12:18,5.33,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,C
3,S,11,CON25_3,25,C,11:44,5.61,11.6,11:50,5.6,11.6,11:56,5.6,11.6,12:03,5.6,11.5,12:09,5.58,11.5,12:15,5.59,11.5,12:20,5.59,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,C
3,S,2,CON26_1,26,C,12:47,5.24,11.6,12:54,5.26,11.6,12:58,5.26,11.6,13:04,5.27,11.6,13:12,5.28,11.6,13:18,5.27,11.6,13:23,5.29,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,C
3,S,4,CON26_2,26,C,12:47,5.23,11.6,12:54,5.24,11.6,12:59,5.26,11.6,13:04,5.27,11.6,13:12,5.27,11.6,13:19,5.28,11.6,13:24,5.27,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,C
3,S,11,CON26_3,26,C,12:50,5.48,11.6,12:56,5.51,11.6,13:01,5.5,11.6,13:08,5.5,11.6,13:15,5.5,11.6,13:21,5.5,11.6,13:26,5.51,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,C
3,S,2,CON27_1,27,C,13:44,7.01,12.5,13:50,6.97,12.7,13:56,6.99,12.7,14:03,7.01,12.7,14:13,7.02,12.7,14:20,7.02,12.7,14:25,7.04,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,C
3,S,4,CON27_2,27,C,13:45,7.08,12.5,13:51,7.03,12.7,13:57,7.05,12.7,14:04,7.04,12.7,14:13,7.05,12.7,14:20,7.05,12.7,14:26,7.05,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,C
3,S,11,CON27_3,27,C,13:47,7.31,12.6,13:54,7.26,12.7,14:00,7.23,12.7,14:09,7.23,12.7,14:17,7.21,12.7,14:23,7.21,12.7,14:29,7.21,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,C
3,S,2,CON28_1,28,C,14:57,7.03,12.7,15:03,7.01,12.7,15:09,7.01,12.7,15:16,7.01,12.7,15:22,7,12.7,15:28,6.99,12.7,15:33,7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,C
3,S,4,CON28_2,28,C,14:57,7.04,12.7,15:04,7.02,12.7,15:09,7.03,12.7,15:16,7.01,12.7,15:23,7.02,12.7,15:29,7.02,12.7,15:34,7.01,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,C
3,S,11,CON28_3,28,C,14:59,7.32,12.7,15:06,7.28,12.7,15:12,7.25,12.7,15:19,7.23,12.7,15:26,7.23,12.7,15:31,7.21,12.7,15:36,7.22,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,C
3,S,2,CON29_1,29,C,9:24,3.97,10.6,9:30,3.93,10.8,9:35,3.93,10.9,9:40,3.94,10.9,9:46,3.96,10.9,9:51,3.96,10.9,9:56,3.96,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,C
3,S,4,CON29_2,29,C,9:25,3.96,10.6,9:30,3.94,10.8,9:35,3.94,10.9,9:41,3.96,10.9,9:47,3.97,10.9,9:52,3.99,10.9,9:56,3.99,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,C
3,S,11,CON29_3,29,C,9:27,4.45,10.7,9:32,4.41,10.8,9:37,4.42,10.9,9:43,4.42,10.9,9:49,4.42,10.9,9:54,4.44,10.9,9:58,4.43,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,C
3,S,2,CON30_1,30,C,10:13,3.94,10.9,10:18,3.96,10.9,10:23,3.97,10.9,10:27,3.97,10.9,10:33,3.98,10.9,10:38,3.98,11,10:43,3.98,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,C
3,S,4,CON30_2,30,C,10:13,3.98,10.9,10:18,3.99,10.9,10:23,4,10.9,10:29,4.01,10.9,10:34,4.02,10.9,10:39,4.03,10.9,10:43,4.03,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,C
3,S,11,CON30_3,30,C,10:15,4.52,10.9,10:20,4.52,10.9,10:25,4.51,10.9,10:31,4.51,10.9,10:36,4.52,10.9,10:40,4.53,10.9,10:45,4.52,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,C
3,S,2,CON31_1,31,C,11:01,4.27,11,11:07,4.25,11,11:12,4.23,11.1,11:16,4.21,11.2,11:21,4.22,11.3,11:27,4.23,11.2,11:31,4.24,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,C
3,S,4,CON31_2,31,C,11:02,4.28,11,11:07,4.27,11,11:13,4.24,11.1,11:17,4.23,11.2,11:22,4.24,11.3,11:27,4.26,11.2,11:32,4.25,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,C
3,S,11,CON31_3,31,C,11:04,4.74,11,11:10,4.7,11,11:15,4.67,11.2,11:19,4.66,11.3,11:24,4.66,11.3,11:29,4.67,11.2,11:34,4.67,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,C
3,S,2,CON32_1,32,C,12:13,4.27,11.2,12:18,4.28,11.2,12:23,4.27,11.2,12:28,4.29,11.2,12:32,4.29,11.3,12:36,4.3,11.2,12:40,4.3,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,C
3,S,4,CON32_2,32,C,12:15,4.33,11.2,12:19,4.33,11.2,12:23,4.35,11.2,12:28,4.36,11.2,12:32,4.36,11.2,12:36,4.36,11.2,12:40,4.36,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,C
3,S,11,CON32_3,32,C,12:17,4.91,11.2,12:21,4.89,11.2,12:26,4.88,11.2,12:30,4.88,11.2,12:34,4.86,11.2,12:38,4.86,11.3,12:42,4.87,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,C
3,S,2,CON33_1,33,C,12:58,5.67,12.2,13:03,5.68,12.2,13:09,5.69,12.3,13:15,5.69,12.3,13:22,5.69,12.2,13:28,5.7,12.3,13:36,5.67,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,C
3,S,4,CON33_2,33,C,12:58,5.76,12.2,13:04,5.77,12.2,13:10,5.76,12.2,13:15,5.76,12.3,13:23,5.77,12.3,13:29,5.78,12.2,13:36,5.76,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,C
3,S,11,CON33_3,33,C,13:01,6.05,12.2,13:06,6.03,12.2,13:12,6.04,12.2,13:17,6.04,12.2,13:25,6.04,12.2,13:32,6.03,12.2,13:38,6.04,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,C
3,S,2,CON34_1,34,C,13:59,5.73,12.3,14:09,5.76,12.3,14:15,5.77,12.3,14:25,5.76,12.3,14:31,5.76,12.2,14:36,5.77,12.3,14:42,5.76,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,C
3,S,4,CON34_2,34,C,14:01,5.8,12.2,14:09,5.81,12.2,14:17,5.84,12.2,14:26,5.81,12.3,14:31,5.81,12.3,14:37,5.8,12.3,14:43,5.81,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,C
3,S,11,CON34_3,34,C,14:04,5.97,12.2,14:12,5.97,12.3,14:22,5.98,12.2,14:28,5.98,12.3,14:33,5.97,12.2,14:39,5.98,12.3,14:45,5.98,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,C
4,S,1,1ATP01,39,S,13:58,7.38,11.8,14:05,7.04,12.3,14:12,6.9,12.4,14:21,6.8,12.5,14:25,6.72,12.5,14:30,6.66,12.5,14:35,6.59,12.5,1.2918,2.919,19,14,1.2384,1.2385,1.3313,3.3165,1.2545,3.1393,W,0.116729064,1,S
4,S,2,1ATP04,39,S,13:59,7.32,11.8,14:06,7.04,12.4,14:13,6.98,12.4,14:21,6.88,12.5,14:26,6.84,12.5,14:31,6.78,12.5,14:35,6.73,12.5,1.1437,2.7626,20,14,1.1973,1.0664,1.3267,2.865,1.2165,2.6931,W,0.09164726,1,S
4,S,3,1ATP05,39,S,13:59,7.35,11.9,14:06,7.06,12.4,14:13,6.98,12.4,14:21,6.84,12.5,14:26,6.8,12.5,14:31,6.72,12.5,14:36,6.64,12.5,1.1921,2.8177,20,14,1.2499,1.0697,1.3684,2.8976,1.268,2.7193,W,0.092737249,1,S
4,S,5,1ATP06,39,S,14:00,7.56,12,14:07,7.29,12.4,14:15,7.17,12.5,14:22,7.1,12.5,14:26,7.03,12.5,14:31,7,12.5,14:37,6.92,12.5,0.7571,1.6933,17,11,1.2194,1.3085,1.2563,2.541,1.2251,2.4321,W,0.116612324,1,S
4,S,6,1ATP07,39,S,14:00,7.55,12,14:07,7.34,12.4,14:15,7.2,12.5,14:22,7.14,12.5,14:27,7.1,12.5,14:32,7.05,12.5,14:37,7,12.5,0.9233,2.1626,19,13,1.3446,1.1661,1.8495,2.0657,1.7658,1.9603,G,0.100102058,1,S
4,S,7,1ATP08,39,S,14:00,7.47,12.1,14:08,7.22,12.4,14:15,7.11,12.5,14:22,6.99,12.5,14:27,6.93,12.5,14:32,6.87,12.5,14:38,6.74,12.5,1.4985,3.6232,21,14,1.3984,1.1579,1.5204,3.579,1.4217,3.3598,W,0.197623561,1,S
4,S,9,1ATP09,39,S,14:01,7.6,12.1,14:08,7.37,12.4,14:16,7.19,12.5,14:23,7.1,12.5,14:27,7.05,12.5,14:32,6.94,12.5,14:38,6.85,12.5,1.2459,2.9904,20,15,1.3405,1.2177,1.466,3.1971,1.3547,3.0196,G,0.154800832,1,S
4,S,10,1ATP10,39,S,14:01,7.66,12.2,14:08,7.4,12.4,14:16,7.22,12.5,14:23,7.13,12.5,14:28,7.08,12.5,14:33,6.98,12.5,14:38,6.94,12.5,1.1078,2.7848,21,13,1.0847,1.1841,1.2063,2.9988,1.1064,2.8219,G,0.188864948,1,S
