// Site Name:	SWC
// Sensor:	SAT333
// QF follow QARTOD. 1 = pass, 2 = not evaluated, 3 = Suspect, 4 = Fail

Date_UTC,Time_UTC,Depth,Temperature,pH_int,pH_extT,pH_extF,OxyUM,OxymgL,Sal,QC
06/28/2017,19:00:00,30,10.66,7.69,7.70,7.77,134.21,4.19,33.70,1
06/28/2017,19:15:00,30,10.62,7.69,7.70,7.77,132.26,4.13,33.70,1
06/28/2017,19:30:00,30,10.57,7.68,7.70,7.76,130.70,4.08,33.71,1
06/28/2017,19:45:00,30,10.56,7.68,7.70,7.76,129.72,4.05,33.71,1
06/28/2017,20:00:00,30,10.55,7.68,7.70,7.76,129.38,4.04,33.71,1
06/28/2017,20:15:00,30,10.53,7.68,7.70,7.76,129.15,4.04,33.71,1
06/28/2017,20:30:00,30,10.51,7.68,7.70,7.76,129.15,4.04,33.71,1
06/28/2017,20:45:00,30,10.51,7.68,7.70,7.76,128.79,4.03,33.71,1
06/28/2017,21:00:00,30,10.52,7.68,7.70,7.76,128.75,4.02,33.71,1
06/28/2017,21:15:00,30,10.55,7.68,7.70,7.76,129.74,4.05,33.70,1
06/28/2017,21:30:00,30,10.61,7.69,7.71,7.77,132.21,4.13,33.69,1
06/28/2017,21:45:00,30,10.68,7.71,7.73,7.79,137.67,4.30,33.68,1
06/28/2017,22:00:00,30,10.74,7.72,7.73,7.80,142.79,4.46,33.67,1
06/28/2017,22:15:00,30,10.77,7.71,7.73,7.79,144.11,4.50,33.67,1
06/28/2017,22:30:00,30,10.77,7.71,7.72,7.79,142.99,4.47,33.68,1
06/28/2017,22:45:00,30,10.78,7.71,7.72,7.79,142.14,4.44,33.68,1
06/28/2017,23:00:00,30,10.79,7.71,7.73,7.79,142.95,4.47,33.68,1
06/28/2017,23:15:00,30,10.79,7.71,7.72,7.79,142.92,4.47,33.68,1
06/28/2017,23:30:00,30,10.78,7.71,7.72,7.79,142.59,4.46,33.68,1
06/28/2017,23:45:00,30,10.77,7.70,7.72,7.78,141.15,4.41,33.68,1
06/29/2017,00:00:00,30,10.74,7.69,7.70,7.77,137.73,4.30,33.69,1
06/29/2017,00:15:00,30,10.74,7.69,7.71,7.77,136.29,4.26,33.68,1
06/29/2017,00:30:00,30,10.74,7.69,7.71,7.77,136.52,4.27,33.68,1
06/29/2017,00:45:00,30,10.72,7.69,7.71,7.77,135.98,4.25,33.69,1
06/29/2017,01:00:00,30,10.71,7.69,7.70,7.76,134.79,4.21,33.69,1
06/29/2017,01:15:00,30,10.68,7.68,7.69,7.75,131.04,4.10,33.70,1
06/29/2017,01:30:00,30,10.62,7.67, NaN, NaN,   NaN, NaN,  NaN,1
06/29/2017,01:45:00,30,10.59,7.67, NaN, NaN,   NaN, NaN,  NaN,1
06/29/2017,02:00:00,30,10.59,7.68,7.70,7.76,130.24,4.07,33.70,1
06/29/2017,02:15:00,30,10.58,7.68,7.69,7.76,130.29,4.07,33.69,1
06/29/2017,02:30:00,30,10.59,7.68,7.70,7.76,130.91,4.09,33.70,1
06/29/2017,02:45:00,30,10.63,7.69, NaN, NaN,   NaN, NaN,  NaN,1
06/29/2017,03:00:00,30,10.65,7.69, NaN, NaN,   NaN, NaN,  NaN,1
06/29/2017,03:15:00,30,10.65,7.69,7.71,7.77,136.24,4.26,33.69,1
06/29/2017,03:30:00,30,10.66,7.69,7.71,7.77,135.41,4.23,33.69,1
06/29/2017,03:45:00,30,10.65,7.69,7.71,7.77,134.67,4.21,33.69,1
06/29/2017,04:00:00,30,10.65,7.69,7.70,7.77,134.24,4.20,33.69,1
06/29/2017,04:15:00,30,10.64,7.68,7.69,7.76,132.04,4.13,33.70,1
06/29/2017,04:30:00,30,10.63,7.68,7.70,7.76,131.23,4.10,33.70,1
06/29/2017,04:45:00,30,10.62,7.68, NaN, NaN,   NaN, NaN,  NaN,1
06/29/2017,05:00:00,30,10.61,7.68, NaN, NaN,   NaN, NaN,  NaN,1
06/29/2017,05:15:00,30,10.59,7.67,7.69,7.75,127.58,3.99,33.70,1
06/29/2017,05:30:00,30,10.58,7.68,7.69,7.75,127.61,3.99,33.70,1
06/29/2017,05:45:00,30,10.56,7.67,7.68,7.75,127.04,3.97,33.71,1
06/29/2017,06:00:00,30,10.55,7.67,7.69,7.75,125.83,3.93,33.70,1
06/29/2017,06:15:00,30,10.56,7.67,7.69,7.75,126.72,3.96,33.70,1
06/29/2017,06:30:00,30,10.56,7.67,7.68,7.75,126.25,3.95,33.72,1
06/29/2017,06:45:00,30,10.51,7.66,7.68,7.74,123.66,3.86,33.72,1
06/29/2017,07:00:00,30,10.51,7.66,7.68,7.74,122.99,3.84,33.71,1
06/29/2017,07:15:00,30,10.59,7.68,7.69,7.76,126.50,3.95,33.69,1
06/29/2017,07:30:00,30,10.62,7.68,7.69,7.75,129.34,4.04,33.69,1
06/29/2017,07:45:00,30,10.63,7.68,7.69,7.75,128.86,4.03,33.69,1
06/29/2017,08:00:00,30,10.62,7.67,7.68,7.75,127.77,3.99,33.70,1
06/29/2017,08:15:00,30,10.61,7.67,7.68,7.74,126.58,3.96,33.70,1
06/29/2017,08:30:00,30,10.57,7.67,7.68,7.74,125.35,3.92,33.71,1
06/29/2017,08:45:00,30,10.56,7.67, NaN, NaN,   NaN, NaN,  NaN,1
06/29/2017,09:00:00,30,10.56,7.67, NaN, NaN,   NaN, NaN,  NaN,1
06/29/2017,09:15:00,30,10.59,7.68,7.69,7.75,127.69,3.99,33.69,1
06/29/2017,09:30:00,30,10.68,7.69,7.70,7.77,131.20,4.10,33.68,1
06/29/2017,09:45:00,30,10.71,7.69,7.71,7.77,135.33,4.23,33.68,1
06/29/2017,10:00:00,30,10.77,7.70,7.71,7.78,138.83,4.34,33.68,1
06/29/2017,10:15:00,30,10.82,7.71,7.72,7.79,141.57,4.42,33.67,1
06/29/2017,10:30:00,30,10.85,7.71,7.72,7.79,143.17,4.47,33.67,1
06/29/2017,10:45:00,30,10.87,7.72,7.73,7.79,144.69,4.52,33.67,1
06/29/2017,11:00:00,30,10.90,7.73,7.74,7.80,147.15,4.60,33.67,1
06/29/2017,11:15:00,30,10.91,7.73,7.74,7.80,147.68,4.62,33.67,1
06/29/2017,11:30:00,30,10.90,7.72,7.73,7.80,147.45,4.61,33.67,1
06/29/2017,11:45:00,30,10.89,7.72,7.73,7.79,146.16,4.57,33.67,1
06/29/2017,12:00:00,30,10.86,7.71,7.73,7.79,144.13,4.50,33.68,1
06/29/2017,12:15:00,30,10.84,7.72,7.73,7.80,144.15,4.50,33.68,1
06/29/2017,12:30:00,30,10.83,7.72,7.73,7.80,144.98,4.53,33.68,1
06/29/2017,12:45:00,30,10.82,7.72,7.73,7.79,144.29,4.51,33.68,1
06/29/2017,13:00:00,30,10.80,7.72,7.73,7.79,144.29,4.51,33.68,1
06/29/2017,13:15:00,30,10.79,7.72,7.73,7.80,144.44,4.51,33.68,1
06/29/2017,13:30:00,30,10.78,7.72, NaN, NaN,   NaN, NaN,  NaN,1
06/29/2017,13:45:00,30,10.76,7.71, NaN, NaN,   NaN, NaN,  NaN,1
06/29/2017,14:00:00,30,10.70,7.69,7.70,7.77,137.08,4.28,33.70,1
06/29/2017,14:15:00,30,10.64,7.68,7.70,7.76,131.23,4.10,33.70,1
06/29/2017,14:30:00,30,10.61,7.68,7.69,7.76,130.03,4.06,33.71,1
06/29/2017,14:45:00,30,10.59,7.68,7.70,7.76,129.80,4.06,33.71,1
06/29/2017,15:00:00,30,10.58,7.68,7.69,7.76,129.77,4.06,33.71,1
06/29/2017,15:15:00,30,10.57,7.68,7.69,7.76,129.29,4.04,33.71,1
06/29/2017,15:30:00,30,10.54,7.68,7.69,7.75,127.71,3.99,33.72,1
06/29/2017,15:45:00,30,10.52,7.68,7.69,7.75,126.06,3.94,33.72,1
06/29/2017,16:00:00,30,10.51,7.68,7.69,7.75,126.01,3.94,33.72,1
06/29/2017,16:15:00,30,10.52,7.68,7.69,7.76,126.93,3.97,33.71,1
06/29/2017,16:30:00,30,10.54,7.69,7.70,7.77,129.46,4.05,33.71,1
06/29/2017,16:45:00,30,10.55,7.69,7.71,7.77,131.56,4.11,33.71,1
06/29/2017,17:00:00,30,10.57,7.70,7.71,7.77,132.93,4.15,33.70,1
06/29/2017,17:15:00,30,10.59,7.70,7.71,7.77,133.87,4.18,33.70,1
06/29/2017,17:30:00,30,10.60,7.70,7.71,7.77,134.25,4.20,33.70,1
06/29/2017,17:45:00,30,10.61,7.70,7.71,7.77,134.43,4.20,33.70,1
06/29/2017,18:00:00,30,10.63,7.70,7.71,7.78,135.32,4.23,33.70,1
06/29/2017,18:15:00,30,10.65,7.71,7.72,7.78,136.97,4.28,33.69,1
06/29/2017,18:30:00,30,10.69,7.71,7.72,7.79,138.77,4.34,33.69,1
06/29/2017,18:45:00,30,10.69,7.71,7.72,7.78,139.50,4.36,33.69,1
06/29/2017,19:00:00,30,10.69,7.71,7.72,7.78,138.44,4.33,33.70,1
06/29/2017,19:15:00,30,10.70,7.71,7.72,7.78,138.47,4.33,33.69,1
06/29/2017,19:30:00,30,10.70,7.71,7.72,7.78,138.80,4.34,33.69,1
06/29/2017,19:45:00,30,10.70,7.71,7.72,7.78,138.65,4.33,33.69,1
06/29/2017,20:00:00,30,10.69,7.70,7.71,7.78,137.86,4.31,33.70,1
