SDN,pH_1,pH_2,pH_3,pH_4,pH_5,pH_6,pH_7,pH_8,TC_1,TC_2,TC_3,TC_4,TC_5,TC_6,TC_7,TC_8,DeSpike_1,DeSpike_2,DeSpike_3,DeSpike_4,DeSpike_5,DeSpike_6,DeSpike_7,DeSpike_8
737964.856631944,7.8014794948929,7.68907149994719,7.67011250509704,7.59646951200708,7.55496301184363,7.49968601018905,7.41662648970283,8.2188594948929,12.7035025052379,12.377630519923,12.3469390025699,12.0925885150899,12.0818040050945,11.7344590090374,10.7166364949533,14.1087684990973,0,0,1,1,0,1,1,0
737964.867048611,7.80173098639617,7.69720599985416,7.64142350342736,7.59432100519008,7.54886199834038,7.51433900678431,7.43089592100724,8.21461750173254,12.7285140110993,12.4057865532461,12.3230989957303,12.1155184946968,12.0928499849025,11.79750247455,10.7582930050442,14.1468999944176,0,0,1,0,1,1,0,0
737964.877465278,7.80690033711301,7.70676265061255,7.65241766515681,7.60653333178883,7.54451766667561,7.49624766664879,7.41926098396712,8.216063668181,12.7289399959499,12.4144223316245,12.3393989993261,12.1220119988701,12.0859616616699,11.7586490009388,10.7738560040501,14.151924333435,1,1,1,1,0,1,0,0
737964.887881944,7.8031,7.704105,7.653595,7.599446,7.545213,7.495571,7.422066,8.219095,12.72266,12.385529,12.329006,12.121162,12.087242,11.752354,10.731503,14.131275,0,1,1,0,0,0,0,0
737964.898298611,7.79879399700934,7.67187657039784,7.64278733792437,7.59844265903803,7.55458165758964,7.50384198944552,7.39812331045188,8.22396532732966,12.7328633267932,12.4096209672167,12.3203836586424,12.1416093277588,12.0925623451596,11.7728729972373,10.7547593248754,14.1536633209527,0,1,0,0,0,1,1,0
737964.908715278,7.80339299820962,7.67807555152609,7.66602400514984,7.60789349479735,7.560600513546,7.50124150171745,7.42286148799292,8.22902898973552,12.7356260283543,12.3949090364311,12.3526609912342,12.1508600070408,12.1006394969699,11.7766414938418,10.8621824959138,14.1828670071062,1,0,0,1,0,1,0,0
737964.919131944,7.801166,7.678229,7.651669,7.613833,7.567338,7.503678,7.406831,8.231121,12.696384,12.337528,12.302879,12.122574,12.09824,11.754196,10.858898,14.166416,1,0,1,0,1,1,1,0
737964.929548611,7.803967,7.68577,7.643625,7.5982,7.574849,7.508423,7.413687,8.23325,12.666279,12.333035,12.282314,12.088299,12.081547,11.751999,10.838924,14.14986,1,1,0,0,1,1,0,0
737964.939965278,7.80298700493359,7.69529748625284,7.64606548809853,7.61610649990696,7.5447724966179,7.49739349830266,7.41547298110551,8.22793948976318,12.6591950328252,12.3543339869443,12.265880494224,12.0692940231391,12.0266989898512,11.7147220019765,10.792602503704,14.1251560003068,0,1,0,1,0,0,0,0
737964.950381944,7.79895599829009,7.70517698797029,7.65281549490296,7.59618750344748,7.55772699164156,7.50474299829512,7.40017799656007,8.2368420000352,12.651642,12.370533,12.27277,12.076786,12.0661754779296,11.7382965027233,10.7514265020142,14.1062219937538,0,1,1,1,0,1,1,0
737964.960798611,7.816689,7.714309,7.658347,7.605625,7.563337,7.52038,7.415198,8.236094,12.693108,12.407585,12.325996,12.11805,12.087116,11.801292,10.753971,14.121227,1,1,1,1,1,1,0,0
737964.971215278,7.803178,7.709496,7.653552,7.604197,7.54856,7.504238,7.410991,8.232538,12.699348,12.416176,12.338615,12.132298,12.084785,11.789051,10.818615,14.157055,1,1,1,1,1,0,1,0
737964.981631944,7.79876834087145,7.69409531803582,7.64623300226311,7.61139700308118,7.54683766289705,7.51033999771342,7.40649468345616,8.22903666136149,12.6755993314066,12.3745266693913,12.3069063357082,12.1030246627965,12.068817335507,11.7801486694718,10.785,14.132221,0,0,1,1,0,0,1,0
737964.992048611,7.805918,7.697219,7.664355,7.601428,7.5425,7.524361,7.410411,8.238781,12.687706,12.401276,12.345917,12.136627,12.086193,11.82806,10.757183,14.126717,0,0,1,1,1,1,0,0
737965.002465278,7.80632232805721,7.71201733256667,7.66432733336463,7.60068199998659,7.5747926673931,7.53285899924563,7.42057033104452,8.24655500151545,12.7028303405295,12.4113593322884,12.3533476592493,12.1538826701625,12.1382740016965,11.8440123328684,10.8054493289155,14.1555826653747,1,1,0,1,1,1,0,0
737965.012881944,7.80025833407988,7.71031066209126,7.66189933256108,7.59568433638659,7.55614267041618,7.51269400074767,7.42354965598251,8.24996733563557,12.697189335022,12.3726536646461,12.3400930037048,12.1462723356054,12.0946323363732,11.8182070022899,10.923824,14.203079,0,1,0,1,1,0,0,0
737965.023298611,7.8046804999824,7.68541597418038,7.68045750168225,7.60120099135993,7.55775198466111,7.50738398469129,7.42378345878868,8.24897949827249,12.65482150475,12.3374215010737,12.3038655051121,12.1096765042019,12.0609700245171,11.7563760086803,10.9216045133147,14.1931325046696,0,1,1,0,0,0,0,0
737965.033715278,7.80286366289705,7.68094601835634,7.6456516666689,7.60559399772013,7.56152799623821,7.51976132880488,7.43133733790761,8.244657002243,12.6601549999061,12.3451870008516,12.2839136660956,12.1258223284562,12.0930266633195,11.7888353278125,10.8958320011768,14.1755663398388,1,0,1,0,0,1,0,0
737965.044131944,7.800674,7.709617,7.64565,7.61945,7.54935,7.50367,7.417126,8.245462,12.642769,12.372879,12.284275,12.090374,12.059071,11.75655,10.824711,14.147869,1,0,0,1,0,1,1,0
737965.054548611,7.80246933028679,7.69985133030021,7.64516966059371,7.6192299877155,7.55399799543354,7.50820666818435,7.41403933181565,8.24440598939858,12.6442390096358,12.3566739914304,12.2914036706654,12.0882480052772,12.0726420120833,11.7461663309037,10.7668873340486,14.1337536705648,1,1,0,0,0,1,1,0
737965.064965278,7.80390298979587,7.69384798966511,7.66806750171745,7.60141550345251,7.55589700007544,7.50593700851434,7.41406549141777,8.24714850174763,12.6848715108001,12.3870639824181,12.3499579969976,12.1417274987151,12.099338483004,11.7857739928636,10.816463497161,14.1499864910607,1,1,1,0,1,1,1,0
737965.075381944,7.802547,7.64876,7.656933,7.611023,7.576613,7.523006,7.42662,8.245348,12.687519,12.351875,12.339916,12.139339,12.137672,11.829086,10.860935,14.172733,1,1,1,1,1,1,0,0
737965.085798611,7.800584,7.686994,7.659646,7.619333,7.55057,7.513693,7.420569,8.248127,12.669304,12.386612,12.339077,12.11919,12.086811,11.78833,10.806065,14.157887,0,1,0,0,0,0,0,0
737965.096215278,7.8019116666689,7.7029110329006,7.65049567422266,7.61601833179889,7.55949698947234,7.51010165911849,7.44715266667561,8.2562443333378,12.6757456660621,12.4053663280673,12.316915998384,12.1473453344677,12.096722,11.785599,10.8315443286439,14.1619659994032,0,0,0,0,0,0,1,0
737965.106631944,7.808732,7.686448,7.656593,7.611913,7.56821,7.550052,7.536853,8.255239,12.653343,12.335285,12.259838,12.088737,12.0485,11.812752,11.026333,14.231663,1,0,1,1,1,1,1,0
737965.117048611,7.83720400300407,7.70983963137108,7.70002266206892,7.66367333025997,7.62750367866507,7.61693300288337,7.5983293256667,8.25441433331769,12.6761756706989,12.2108293662887,12.2448993456625,12.1190390018842,12.0851376733342,11.8646087036297,11.1881893523479,14.2632736705112,1,0,0,1,1,1,1,0
737965.127465278,7.85320900450947,7.69378098167712,7.7172003302812,7.68088933409665,7.64861532280452,7.63968399321064,7.61843000228994,8.25180132877245,12.6638780029706,12.1562306489786,12.2419090050258,12.1015586673316,12.0791230002347,11.8566439988366,11.1469233317732,14.2421273364369,0,0,0,0,0,0,0,0
737965.137881944,7.848586,7.710271,7.724481,7.683316,7.65095,7.640418,7.612423,8.251877,12.63662,12.137886,12.230137,12.069286,12.061577,11.837608,11.093525,14.22702,0,1,1,0,0,0,0,0
737965.148298611,7.85064166668231,7.73810292348338,7.72676966515345,7.68634299846444,7.653857007537,7.64427132583433,7.62461764529172,8.25289833635529,12.6305959984644,12.1235912645325,12.2247063318156,12.0554399962315,12.0555386414964,11.8347636573482,11.0334420099845,14.2081043588791,0,1,1,0,0,1,1,0
737965.158715278,7.85186851695073,7.73377295005557,7.72195799146554,7.68252099997988,7.65280851673448,7.64669751868578,7.6201455275069,8.25295300175517,12.6657409840174,12.1677325777179,12.2639710066083,12.0964244932081,12.0932960379851,11.8764724976036,11.0016824768634,14.2136404886517,0,0,1,0,0,1,1,0
737965.169131944,7.84710399992959,7.71388294644968,7.72161649319305,7.68213999826495,7.6504455017778,7.64430999662545,7.61611898798035,8.25209249829261,12.669991,12.181583,12.2649899975156,12.1031705020997,12.0948749821767,11.8833309953581,11.1157395077977,14.2526725004501,1,0,1,0,0,1,1,0
737965.179548611,7.863319,7.736867,7.731099,7.693492,7.660178,7.655796,7.628863,8.257275,12.665646,12.178791,12.268135,12.091919,12.098293,11.872532,11.066639,14.229679,1,1,1,0,0,1,1,0
737965.189965278,7.85916933329422,7.73425697335564,7.73525100075772,7.69634699846779,7.66609933556403,7.660181668181,7.64554732265592,8.2616319962315,12.6945176775855,12.2126236171185,12.2957203307025,12.1221226694115,12.1273420051934,11.9094503317352,11.0300713349706,14.2177316630848,1,0,1,0,0,1,1,0
737965.200381944,7.85972199547713,7.71823002980936,7.73472566818435,7.69611966515346,7.66687765843453,7.66368332428536,7.64447966666555,8.26284500078454,12.7295566715907,12.2219636506964,12.3129856656228,12.1738609956481,12.1520409946121,11.9352280008482,11.092948000456,14.2491363320369,0,0,1,0,0,1,1,0
737965.210798611,7.85593766064065,7.75334873120947,7.7285183363687,7.69182967123536,7.65625099410585,7.65184466513334,7.62782764383663,8.26158766817094,12.7210756768546,12.1746012858426,12.2871716659179,12.1617800068128,12.1234676416171,11.9132880067525,11.2080343211069,14.2751290016026,0,1,1,0,0,1,1,0
737965.221215278,7.85154699146554,7.72152248109293,7.72246099997485,7.68562799479987,7.65161099648463,7.64477950510207,7.62798005143305,8.25995150681701,12.6573660148963,12.1555004859662,12.2271495051222,12.0893705061582,12.0635490210067,11.8484419976765,11.1455175035028,14.2391204979858,1,1,1,0,0,1,1,0
737965.231631944,7.853322,7.707695,7.721166,7.679922,7.651682,7.646571,7.632857,8.25938,12.632748,12.07893,12.213837,12.060493,12.047928,11.821144,11.10408,14.216221,1,1,1,0,0,1,1,0
737965.242048611,7.850667,7.750002,7.725236,7.684078,7.651644,7.6459,7.598212,8.258749,12.620892,12.136337,12.212585,12.050877,12.054615,11.823536,11.045586,14.205177,1,0,1,0,0,1,1,0
737965.252465278,7.847315,7.730161,7.721181,7.682069,7.646307,7.64116,7.614041,8.258848,12.614975,12.128838,12.213806,12.039791,12.046116,11.821049,10.987209,14.185211,0,0,1,0,0,0,1,0
737965.262881944,7.849197,7.750045,7.716283,7.684634,7.648148,7.640373,7.630384,8.25536,12.654316,12.121761,12.245163,12.081177,12.082939,11.853325,11.000721,14.206032,0,1,1,0,0,0,1,1
737965.273298611,7.851913,7.739551,7.724449,7.690109,7.654187,7.64643,7.626783,8.310839,12.649406,12.197418,12.23735,12.083447,12.086647,11.858273,11.077698,14.228222,1,1,1,0,0,1,0,1
737965.283715278,7.85018233484096,7.73021739681353,7.71950766514563,7.68658033181006,7.64981566591006,7.64270233484767,7.61983599160131,8.30300699694898,12.6307516674255,12.1884393487281,12.2310423343783,12.0539549974552,12.0627833343649,11.8321953316458,11.0358876709426,14.2123200037819,0,1,0,0,0,0,1,0
737965.294131944,7.84432149151835,7.72361808084852,7.71748699490045,7.68382149824734,7.64430099324586,7.63412199830015,7.60075947769826,8.30839450337204,12.6029660008449,12.1407530358075,12.2028504970253,12.0308365063594,12.0432354972365,11.8104570010461,10.9768484963162,14.1731700080466,0,0,0,0,0,0,1,0
737965.304548611,7.839838,7.733504,7.710924,7.67923,7.637462,7.631652,7.626358,8.309097,12.630795,12.157429,12.231167,12.061905,12.063725,11.837307,10.97308,14.16811,1,0,1,1,1,1,1,0
737965.314965278,7.80621435143263,7.70705933484319,7.64087333482643,7.60005599694564,7.54266333109146,7.5415000044927,7.39691801068524,8.30038467198638,12.797356995105,12.4720573396645,12.4055166646673,12.2548079954503,12.2011286639129,11.9478966756878,10.9344876622332,14.1941313301527,1,1,1,1,1,1,1,0
737965.325381944,7.799652,7.703974,7.650698,7.600539,7.54695,7.508733,7.401986,8.283218,12.744789,12.433254,12.377888,12.188484,12.144485,11.858902,10.895191,14.192329,0,0,0,0,0,1,1,1
737965.335798611,7.79975433632176,7.68314466815082,7.64379666669572,7.58868065748235,7.57073366670243,7.52128802254394,7.30915366819105,8.27415833184918,12.7808100078857,12.4605890160195,12.404119660178,12.2417246645768,12.2388816678088,11.9387286894073,10.7301676717316,14.1495476607077,0,0,0,0,0,0,1,1
737965.346215278,7.80770966515569,7.70439466743892,7.67979100224971,7.58974466207449,7.54834233109927,7.5277863303449,7.29270366819329,8.20542566740875,12.6894596682067,12.4458083303784,12.3801716717103,12.1458219983974,12.1339023283366,11.8799059918528,10.5971286673484,14.1052350033427,1,1,1,0,1,0,0,1
737965.356631944,7.8175465034173,7.70345499314528,7.64564598643137,7.60024701033992,7.53921451010606,7.49850650847662,7.31992449656761,8.27159499996982,12.6401369918075,12.3733024910003,12.2852344852571,12.090889002761,12.0682415107247,11.7869855049411,10.5111314949533,14.0704060063418,1,1,0,1,1,1,0,1
737965.367048611,7.80084234235672,7.70375300307113,7.63294299546707,7.60775366359107,7.56450667042399,7.47746166665214,7.2894563386821,8.27221799697246,12.5941606738505,12.3484176628635,12.2441266640102,12.0431810022598,12.080299,11.7195700011265,10.4633906671785,14.0343489989808,0,1,0,1,1,1,1,1
737965.377465278,7.80296,7.70706,7.666087,7.603358,7.566897,7.51384,7.298192,8.275333,12.566338,12.307419,12.25824,11.998871,12.046741,11.746498,10.404522,13.997498,0,1,1,0,1,0,1,0
737965.387881944,7.810384,7.689357,7.659494,7.601938,7.547572,7.486347,7.309851,8.25849,12.567291,12.272884,12.216915,12.009739,12.004726,11.685135,10.378872,13.972656,1,0,1,0,1,1,1,0
737965.398298611,7.79890550002263,7.70538701203977,7.64394301020916,7.62326097234977,7.54327301854748,7.53208700331924,7.30131451545707,8.26460450337707,12.5685689930548,12.293629003108,12.2061790028113,11.9962100136692,11.989080509412,11.7400530211325,10.3682215058715,13.9693720009404,0,0,0,1,0,1,1,0
737965.408715278,7.79814400341479,7.70936499483507,7.65491099488536,7.60291750172751,7.53512100847914,7.48088949319808,7.30096199998994,8.26627798465608,12.5939214930925,12.3400590005281,12.2517989734964,12.0192794803939,12.0047854955568,11.7017880010461,10.3769110097465,13.9756409973245,0,1,0,1,1,1,1,0
737965.419131944,7.80485102713726,7.70896400344496,7.6667659932358,7.61248550521774,7.54382198820666,7.49538047789943,7.30366999999497,8.26507952046107,12.6040935048053,12.3596900078555,12.2574534880482,12.0316254898235,12.0154664891899,11.7108480069352,10.3990440033746,14.0140575020142,0,1,1,1,0,1,1,0
737965.429548611,7.792675,7.678973,7.670037,7.610764,7.534068,7.502373,7.305669,8.26029,12.615555,12.315411,12.288227,12.031837,12.014614,11.740627,10.438702,14.02285,0,0,0,1,1,1,1,0
737965.439965278,7.8085435051071,7.70558150685221,7.63227649659276,7.59424549654749,7.55532848646406,7.48016548641377,7.29576899826997,8.26168901017396,12.6104029933163,12.3468035119819,12.241508,12.048306,12.0744609915108,11.7156009935074,10.4295504985994,14.0148770073476,1,0,0,0,1,1,1,0
737965.450381944,7.80228533710743,7.69161266741545,7.67023166593018,7.6111169846812,7.54737967343032,7.48705900379198,7.29453733180671,8.26195167045306,12.6337559929357,12.3658520064206,12.2923723286819,12.059847664408,12.0477750013176,11.7432249949608,10.4095523308445,14.007728662906,0,0,1,0,1,1,1,0
737965.460798611,7.803976,7.693173,7.648318,7.595457,7.545919,7.482085,7.29475,8.254892,12.663761,12.379116,12.294224,12.088135,12.073471,11.749966,10.423519,14.01667,0,0,0,1,0,0,1,0
737965.471215278,7.804617,7.687703,7.666483,7.591964,7.541879,7.482061,7.293385,8.250761,12.673378,12.377007,12.321125,12.102642,12.074455,11.757408,10.423832,14.027748,0,1,0,0,0,0,1,0
737965.481631944,7.795246,7.71441,7.674051,7.590775,7.54004,7.518506,7.293414,8.246136,12.652523,12.37162,12.297085,12.058521,12.029293,11.758286,10.398235,14.003399,0,0,1,0,1,1,1,0
737965.492048611,7.808055,7.682329,7.630226,7.588009,7.566757,7.479505,7.294041,8.243214,12.654243,12.340103,12.245617,12.064423,12.074097,11.709942,10.442547,14.047958,1,0,0,1,1,0,1,0
737965.502465278,7.81006598308196,7.70009549998743,7.64444600337958,7.60170198275004,7.53470301021419,7.47850950511212,7.30601401890455,8.23880199487027,12.6579684889585,12.3505190043452,12.2480870072621,12.0699025006412,12.0216959944478,11.7075159903491,10.4363670068296,14.0496655065907,1,1,0,1,1,1,1,0
737965.512881944,7.79588,7.690496,7.634921,7.599018,7.55884,7.535392,7.295444,8.241226,12.663162,12.3577,12.257343,12.055016,12.043205,11.76062,10.415157,14.038219,0,1,0,0,0,1,1,0
737965.523298611,7.795245,7.680926,7.657804,7.604449,7.553349,7.478853,7.292039,8.240602,12.653423,12.350128,12.294247,12.069054,12.068451,11.703758,10.4035,14.02523,0,0,1,0,0,0,1,0
737965.533715278,7.80067946947058,7.69694100171997,7.67482700668373,7.60904899474454,7.54909549834793,7.50039450676671,7.292730475928,8.23724800682455,12.6440315127212,12.3781490007946,12.2737120303106,12.0338420206899,12.0403229904748,11.7261430094397,10.3983080019765,14.0169109942064,1,0,0,1,0,0,1,0
737965.544131944,7.799478,7.696029,7.634371,7.595786,7.583116,7.508467,7.296869,8.237246,12.59845,12.336143,12.226856,12.005264,12.032097,11.73563,10.369244,14.018951,1,1,0,0,0,1,1,0
737965.554548611,7.79894332503973,7.71286400380203,7.65704866141513,7.60500466590447,7.56147732661888,7.50177899998324,7.28390732874788,8.23623500379197,12.7007956669137,12.3580376664275,12.2589149879904,12.0445273319732,12.0553579883056,11.7160300051297,10.3474613411866,14.0427273363083,1,0,0,0,1,0,1,0
