SDN,Sat_1,Sat_2,Sat_3,Sat_4,Sat_5,Sat_6,Sat_7,Sat_8,TC_1,TC_2,TC_3,TC_4,TC_5,TC_6,TC_7,TC_8,uM_1,uM_2,uM_3,uM_4,uM_5,uM_6,uM_7,uM_8,mgL_1,mgL_2,mgL_3,mgL_4,mgL_5,mgL_6,mgL_7,mgL_8,DeSpike_1,DeSpike_2,DeSpike_3,DeSpike_4,DeSpike_5,DeSpike_6,DeSpike_7,DeSpike_8
737693.255555556,113.6,78.5,76.1,61.5,61.4,51.4,52.1,40.5,13.7,12.4,13,11.5,11.9,11.2,11.5,10.3,290.040828176347,205.837813595777,197.089776754715,164.325842212901,162.685575263189,138.213058707632,139.20937202101,111.019352661484,9.06434240191095,6.43283372697597,6.15944048861537,5.13550353812429,5.08424199209916,4.31942804886656,4.3505647859557,3.46957161889757,0,0,0,0,0,0,0,0
737693.265972222,110.9,79.3,75.2,60.4,59.7,52.2,49.2,39.7,13.7,12.3,12.9,11.4,11.8,11.3,11.2,10.3,283.14725215455,208.367711991003,195.159288969322,161.727697552629,158.513048318024,140.06717494058,132.297324677344,108.826377794097,8.84890468637258,6.51189799334344,6.09910897460222,5.05430644267233,4.95384237508669,4.37737280269328,4.13454980552986,3.40103687086996,0,0,0,0,0,0,0,0
737693.276388889,109.4,79.8,75.2,60.6,61,51.6,49,39.4,13.8,12.4,13,11.4,11.9,11.2,11.3,10.3,278.752634739643,209.246592674433,194.758885833831,162.263219729956,161.625734381996,138.750852710386,131.480681457632,108.004012218827,8.71156430838312,6.53936473137175,6.08659559453187,5.07104255672091,5.05111989443076,4.33623516189717,4.10902810980787,3.37533634035961,0,0,0,0,0,0,0,0
737693.286805556,110.5,80,77.2,61.8,60.4,52.4,47.7,38.9,14,12.5,13,11.5,12,11.3,11.2,10.3,280.420900977784,209.336712923219,199.938643435795,165.12743168711,159.701600630239,140.603830783264,128.263869656694,106.63340292671,8.76370088686117,6.5421811651734,6.24847313693964,5.16055477489563,4.99098695637975,4.39414434599862,4.00849645780029,3.33250212284235,0,0,0,0,0,0,0,0
737693.297222222,113.1,80.1,78.1,60.5,61,51.8,49.1,39,14,12.6,13.3,11.5,12,11.3,11.4,10.2,287.01903982432,209.165222714547,201.031592250716,161.65387729887,161.288040371599,138.993863255211,131.470694533677,107.13849302383,8.96990561361085,6.53682176118965,6.282629922205,5.05199941555316,5.04056629700604,4.34382971608261,4.10871599892734,3.34828717494311,0,0,0,0,0,0,0,0
737693.307638889,111.8,80.2,76.3,61.4,60.2,50.6,50.6,39.6,14.1,12.6,13.1,11.7,12.1,11.2,11.4,10.3,283.149296253667,209.426352830295,197.203059481031,163.369408828679,158.84082564542,136.061882696618,135.487110863626,108.552255935674,8.84896856846262,6.54498258735843,6.16298079508191,5.10561312671663,4.96408605679792,4.25219959674412,4.23423685429172,3.39247002736651,0,0,0,0,0,0,0,0
737693.318055556,110.9,80,76.2,60.2,59.7,51.7,50,39.7,14,12.6,13.4,11.5,12,11.3,11.4,10.3,281.435999261866,208.904092598798,195.741422179183,160.852287824661,157.850754265319,138.725535333869,133.880544331647,108.826377794097,8.79542469097651,6.52866093502088,6.11730177446037,5.02694817878182,4.93314439231575,4.33544394442994,4.18402851214597,3.40103687086996,0,0,0,0,0,0,0,0
737693.328472222,111.3,80.9,74.6,59.1,60.4,51.3,50.9,37.8,13.8,12.5,13.2,11.6,12,11.3,11.4,10.3,283.593859657425,211.691750943605,192.415130088912,157.580763558258,159.701600630239,137.652223648501,136.290394129616,103.618062484052,8.86286204317222,6.6157807032816,6.01334864956909,4.92470665536151,4.99098695637975,4.30190085781926,4.2593410253646,3.23826684430439,0,0,0,0,0,0,0,0
737693.338888889,111.5,80.2,72.6,61.3,60.2,51.7,48.6,38.9,13.6,12.4,12.8,11.5,11.9,11.3,11.4,10.3,285.257060870163,210.295447775558,188.799818720671,163.791449230095,159.506052619609,138.725535333869,130.131889090361,106.63340292671,8.91484032971321,6.57214350195507,5.90036310771521,5.11880271361006,4.98487569909397,4.33544394442994,4.06687571380588,3.33250212284235,0,0,0,0,0,0,0,0
737693.349305556,110.9,79.8,74.9,59.8,59.8,51,46.5,39.1,13.7,12.4,12.9,11.5,11.9,11.4,11.2,10.4,283.14725215455,209.246592674433,194.380727976093,159.783501859048,158.446211738415,136.55815521828,125.037105640173,106.951013152979,8.84890468637258,6.53936473137175,6.07477742284184,4.99354652975337,4.95175360142557,4.26770908238889,3.90765377961664,3.34242806278452,0,0,0,0,0,0,0,0
737693.359722222,110.3,81,74.9,61.6,60.3,52.2,46.3,38.6,14,12.6,13.1,11.7,12.1,11.4,11.3,10.4,279.913351835743,211.515393756283,193.584654719911,163.901556740173,159.104680837522,139.771288282239,124.235827581395,105.583353138235,8.7478389848035,6.61026919670864,6.04989857865839,5.12224378836717,4.97233204692549,4.36812576668039,3.88261227518581,3.29968601594584,0,0,0,0,0,0,0,0
737693.370138889,112.2,81.1,76,61.8,61.3,51.6,48.4,38.5,14.1,12.7,13.3,11.7,12.2,11.4,11.4,10.4,284.16235276978,211.339656180114,195.626133304154,164.433704651667,161.406525574731,138.164721750259,129.596366913034,105.309821135286,8.88062856334084,6.60477705419445,6.11369877192804,5.13887445001771,5.04426919103478,4.31791742453464,4.0501395997573,3.29113760657811,0,0,0,0,0,0,0,0
737693.380555556,112.4,82.3,75.7,61.5,60.4,51.7,47.2,37.6,14.1,12.9,13.3,11.6,12.1,11.4,11.3,10.3,284.668881027837,213.585232475734,194.853924883216,163.979982382958,159.368536029624,138.432482838923,126.650778873474,103.069818767205,8.89645856077995,6.67495569959791,6.08956575045991,5.12469474288888,4.98057803705306,4.32628548155893,3.95808422005983,3.22113315729749,0,0,0,0,0,0,0,0
