// Site Name:	SWC
// Sensor:	SAT333
// QF follow QARTOD. 1 = pass, 2 = not evaluated, 3 = Suspect, 4 = Fail

Date_UTC,Time_UTC,Depth,Temperature,pH_int,pH_extT,pH_extF,OxyUM,OxymgL,Sal,QC
10/07/2017,22:45:00,30,11.76,7.72,7.74,7.80,157.76,4.93,33.46,1
10/07/2017,23:00:00,30,11.76,7.72, NaN, NaN,   NaN, NaN,  NaN,1
10/07/2017,23:15:00,30,11.77,7.73, NaN, NaN,   NaN, NaN,  NaN,1
10/07/2017,23:30:00,30,11.77,7.72, NaN, NaN,   NaN, NaN,  NaN,1
10/07/2017,23:45:00,30,11.79,7.73, NaN, NaN,   NaN, NaN,  NaN,1
10/08/2017,00:00:00,30,11.79,7.73,7.75,7.81,163.32,5.10,33.46,1
10/08/2017,00:15:00,30,11.80,7.73,7.75,7.81,164.75,5.15,33.46,1
10/08/2017,00:30:00,30,11.82,7.73,7.75,7.82,166.80,5.21,33.46,1
10/08/2017,00:45:00,30,11.85,7.74,7.75,7.82,167.06,5.22,33.46,1
10/08/2017,01:00:00,30,11.88,7.74,7.76,7.82,166.79,5.21,33.46,1
10/08/2017,01:15:00,30,11.90,7.74,7.76,7.82,167.88,5.25,33.46,1
10/08/2017,01:30:00,30,11.94,7.74,7.76,7.83,170.15,5.32,33.46,1
10/08/2017,01:45:00,30,11.97,7.74,7.76,7.83,171.47,5.36,33.46,1
10/08/2017,02:00:00,30,11.99,7.74, NaN, NaN,   NaN, NaN,  NaN,1
10/08/2017,02:15:00,30,11.99,7.74, NaN, NaN,   NaN, NaN,  NaN,1
10/08/2017,02:30:00,30,12.00,7.74,7.75,7.82,172.78,5.40,33.46,1
10/08/2017,02:45:00,30,12.01,7.74,7.75,7.82,172.86,5.40,33.46,1
10/08/2017,03:00:00,30,12.00,7.74,7.75,7.82,172.45,5.39,33.45,1
10/08/2017,03:15:00,30,11.99,7.74,7.75,7.82,171.37,5.36,33.45,1
10/08/2017,03:30:00,30,11.98,7.73,7.75,7.82,171.08,5.35,33.45,1
10/08/2017,03:45:00,30,11.97,7.73,7.75,7.82,170.73,5.34,33.45,1
10/08/2017,04:00:00,30,11.96,7.73,7.75,7.82,170.55,5.33,33.45,1
10/08/2017,04:15:00,30,11.96,7.73, NaN, NaN,   NaN, NaN,  NaN,1
10/08/2017,04:30:00,30,11.95,7.73, NaN, NaN,   NaN, NaN,  NaN,1
10/08/2017,04:45:00,30,11.94,7.74,7.75,7.82,171.46,5.36,33.44,1
10/08/2017,05:00:00,30,11.94,7.73,7.75,7.82,170.42,5.33,33.44,1
10/08/2017,05:15:00,30,11.94,7.73,7.75,7.82,169.81,5.31,33.44,1
10/08/2017,05:30:00,30,11.94,7.73,7.75,7.82,169.48,5.30,33.45,1
10/08/2017,05:45:00,30,11.94,7.73,7.75,7.81,169.10,5.28,33.45,1
10/08/2017,06:00:00,30,11.93,7.73,7.74,7.81,168.62,5.27,33.45,1
10/08/2017,06:15:00,30,11.93,7.73,7.74,7.81,168.29,5.26,33.45,1
10/08/2017,06:30:00,30,11.93,7.72,7.74,7.81,167.96,5.25,33.45,1
10/08/2017,06:45:00,30,11.93,7.72,7.74,7.81,167.35,5.23,33.45,1
10/08/2017,07:00:00,30,11.93,7.72,7.74,7.81,167.10,5.22,33.45,1
10/08/2017,07:15:00,30,11.93,7.73,7.74,7.81,167.71,5.24,33.45,1
10/08/2017,07:30:00,30,11.94,7.73,7.75,7.81,167.98,5.25,33.45,1
10/08/2017,07:45:00,30,11.93,7.72,7.74,7.80,166.31,5.20,33.45,1
10/08/2017,08:00:00,30,11.93,7.72,7.74,7.80,165.86,5.18,33.45,1
10/08/2017,08:15:00,30,11.93,7.72,7.74,7.80,166.33,5.20,33.45,1
10/08/2017,08:30:00,30,11.94,7.73,7.75,7.81,167.28,5.23,33.45,1
10/08/2017,08:45:00,30,11.94,7.72,7.74,7.81,169.07,5.28,33.45,1
10/08/2017,09:00:00,30,11.97,7.73,7.75,7.81,168.82,5.28,33.45,1
10/08/2017,09:15:00,30,12.00,7.73,7.75,7.82,171.54,5.36,33.45,1
10/08/2017,09:30:00,30,12.01,7.73,7.75,7.82,172.68,5.40,33.45,1
10/08/2017,09:45:00,30,12.03,7.74,7.75,7.82,173.75,5.43,33.46,1
10/08/2017,10:00:00,30,12.04,7.73, NaN, NaN,   NaN, NaN,  NaN,1
10/08/2017,10:15:00,30,12.06,7.74, NaN, NaN,   NaN, NaN,  NaN,1
10/08/2017,10:30:00,30,12.09,7.75,7.76,7.83,177.39,5.54,33.46,1
10/08/2017,10:45:00,30,12.08,7.74,7.76,7.82,177.06,5.53,33.46,1
10/08/2017,11:00:00,30,12.08,7.74,7.76,7.83,177.42,5.54,33.45,1
10/08/2017,11:15:00,30,12.08,7.74,7.76,7.83,177.73,5.55,33.45,1
10/08/2017,11:30:00,30,12.07,7.74,7.76,7.83,177.42,5.54,33.45,1
10/08/2017,11:45:00,30,12.07,7.74,7.76,7.82,177.04,5.53,33.45,1
10/08/2017,12:00:00,30,12.06,7.74,7.76,7.83,176.61,5.52,33.45,1
10/08/2017,12:15:00,30,12.05,7.75,7.77,7.84,177.22,5.54,33.44,1
10/08/2017,12:30:00,30,12.03,7.76,7.78,7.85,178.20,5.57,33.43,1
10/08/2017,12:45:00,30,12.03,7.76,7.78,7.84,178.57,5.58,33.43,1
10/08/2017,13:00:00,30,12.03,7.77,7.78,7.85,178.60,5.58,33.43,1
10/08/2017,13:15:00,30,12.03,7.76,7.78,7.85,178.65,5.58,33.43,1
10/08/2017,13:30:00,30,12.03,7.76,7.78,7.84,178.42,5.58,33.43,1
10/08/2017,13:45:00,30,12.03,7.76,7.77,7.84,178.21,5.57,33.43,1
10/08/2017,14:00:00,30,12.03,7.75,7.77,7.83,177.25,5.54,33.44,1
10/08/2017,14:15:00,30,12.03,7.74,7.76,7.83,175.65,5.49,33.44,1
10/08/2017,14:30:00,30,12.00,7.73,7.74,7.81,172.29,5.38,33.45,1
10/08/2017,14:45:00,30,11.98,7.72,7.74,7.80,170.93,5.34,33.45,1
10/08/2017,15:00:00,30,11.96,7.72,7.73,7.80,169.78,5.31,33.45,1
10/08/2017,15:15:00,30,11.94,7.71,7.73,7.80,166.89,5.22,33.45,1
10/08/2017,15:30:00,30,11.93,7.71,7.73,7.80,165.77,5.18,33.45,1
10/08/2017,15:45:00,30,11.93,7.71,7.73,7.80,164.91,5.15,33.45,1
10/08/2017,16:00:00,30,11.93,7.72,7.73,7.80,166.48,5.20,33.45,1
10/08/2017,16:15:00,30,11.93,7.72,7.73,7.80,168.92,5.28,33.45,1
10/08/2017,16:30:00,30,11.95,7.72,7.74,7.80,169.51,5.30,33.45,1
10/08/2017,16:45:00,30,11.96,7.72,7.74,7.81,169.63,5.30,33.45,1
10/08/2017,17:00:00,30,11.96,7.72,7.74,7.81,169.69,5.30,33.45,1
10/08/2017,17:15:00,30,11.97,7.73,7.74,7.81,170.02,5.31,33.45,1
10/08/2017,17:30:00,30,11.97,7.72,7.74,7.81,170.17,5.32,33.45,1
10/08/2017,17:45:00,30,11.97,7.72,7.74,7.80,168.90,5.28,33.45,1
10/08/2017,18:00:00,30,11.97,7.72,7.74,7.80,168.19,5.26,33.45,1
10/08/2017,18:15:00,30,11.98,7.72,7.74,7.80,168.27,5.26,33.45,1
10/08/2017,18:30:00,30,11.99,7.73,7.74,7.81,169.59,5.30,33.45,1
10/08/2017,18:45:00,30,11.99,7.72,7.74,7.80,169.23,5.29,33.45,1
10/08/2017,19:00:00,30,11.99,7.72,7.74,7.81,168.63,5.27,33.45,1
10/08/2017,19:15:00,30,12.00,7.72, NaN, NaN,   NaN, NaN,  NaN,1
10/08/2017,19:30:00,30,12.00,7.72, NaN, NaN,   NaN, NaN,  NaN,1
10/08/2017,19:45:00,30,12.01,7.72,7.74,7.81,168.73,5.27,33.45,1
10/08/2017,20:00:00,30,12.02,7.72,7.74,7.80,168.08,5.25,33.45,1
10/08/2017,20:15:00,30,12.02,7.72,7.74,7.81,167.42,5.23,33.45,1
10/08/2017,20:30:00,30,12.01,7.72,7.73,7.80,166.81,5.21,33.45,1
10/08/2017,20:45:00,30,12.00,7.71,7.73,7.79,165.56,5.17,33.45,1
10/08/2017,21:00:00,30,11.99,7.70,7.72,7.79,162.75,5.09,33.45,1
10/08/2017,21:15:00,30,11.98,7.70,7.72,7.79,161.53,5.05,33.45,1
10/08/2017,21:30:00,30,11.98,7.71,7.73,7.79,162.34,5.07,33.45,1
10/08/2017,21:45:00,30,11.97,7.70,7.72,7.79,162.24,5.07,33.45,1
10/08/2017,22:00:00,30,11.97,7.71,7.73,7.79,161.12,5.04,33.45,1
10/08/2017,22:15:00,30,11.97,7.71,7.73,7.80,162.01,5.06,33.45,1
10/08/2017,22:30:00,30,11.95,7.71,7.73,7.80,161.40,5.04,33.45,1
10/08/2017,22:45:00,30,11.94,7.71,7.73,7.79,159.85,5.00,33.45,1
10/08/2017,23:00:00,30,11.93,7.70,7.72,7.79,158.53,4.95,33.45,1
10/08/2017,23:15:00,30,11.92,7.71,7.72,7.79,157.28,4.92,33.45,1
10/08/2017,23:30:00,30,11.90,7.72,7.73,7.80,158.02,4.94,33.45,1
10/08/2017,23:45:00,30,11.89,7.71,7.73,7.80,158.98,4.97,33.45,1
10/09/2017,00:00:00,30,11.88,7.71,7.73,7.80,157.30,4.92,33.45,1
10/09/2017,00:15:00,30,11.88,7.71,7.72,7.79,156.51,4.89,33.45,1
10/09/2017,00:30:00,30,11.87,7.71,7.73,7.80,156.34,4.89,33.45,1
10/09/2017,00:45:00,30,11.87,7.71,7.73,7.80,157.37,4.92,33.45,1
10/09/2017,01:00:00,30,11.88,7.72,7.73,7.80,156.82,4.90,33.45,1
10/09/2017,01:15:00,30,11.89,7.72,7.73,7.80,158.47,4.95,33.45,1
10/09/2017,01:30:00,30,11.91,7.72,7.73,7.80,159.31,4.98,33.44,1
10/09/2017,01:45:00,30,11.92,7.72, NaN, NaN,   NaN, NaN,  NaN,1
10/09/2017,02:00:00,30,11.94,7.72, NaN, NaN,   NaN, NaN,  NaN,1
10/09/2017,02:15:00,30,11.96,7.73,7.75,7.82,167.01,5.22,33.44,1
10/09/2017,02:30:00,30,11.98,7.73,7.75,7.81,167.57,5.24,33.44,1
10/09/2017,02:45:00,30,12.01,7.73,7.75,7.82,168.16,5.26,33.45,1
10/09/2017,03:00:00,30,12.03,7.74,7.75,7.82,171.64,5.36,33.45,1
10/09/2017,03:15:00,30,12.04,7.73,7.75,7.82,173.38,5.42,33.45,1
10/09/2017,03:30:00,30,12.05,7.73,7.75,7.82,173.77,5.43,33.45,1
10/09/2017,03:45:00,30,12.08,7.74,7.75,7.82,175.42,5.48,33.45,1
10/09/2017,04:00:00,30,12.10,7.74,7.75,7.82,177.69,5.55,33.45,1
10/09/2017,04:15:00,30,12.12,7.74,7.75,7.82,179.16,5.60,33.45,1
10/09/2017,04:30:00,30,12.13,7.74,7.75,7.82,179.77,5.62,33.45,1
10/09/2017,04:45:00,30,12.14,7.74,7.76,7.82,181.14,5.66,33.45,1
10/09/2017,05:00:00,30,12.14,7.74,7.75,7.82,181.57,5.67,33.45,1
10/09/2017,05:15:00,30,12.14,7.73,7.75,7.82,180.41,5.64,33.45,1
10/09/2017,05:30:00,30,12.13,7.73,7.75,7.81,178.15,5.57,33.45,1
10/09/2017,05:45:00,30,12.11,7.73,7.74,7.81,176.12,5.50,33.45,1
10/09/2017,06:00:00,30,12.11,7.73,7.74,7.81,174.50,5.45,33.45,1
10/09/2017,06:15:00,30,12.08,7.72,7.74,7.80,172.53,5.39,33.45,1
10/09/2017,06:30:00,30,12.06,7.72,7.73,7.80,169.41,5.29,33.45,1
10/09/2017,06:45:00,30,12.07,7.72,7.74,7.81,168.73,5.27,33.45,1
10/09/2017,07:00:00,30,12.06,7.72,7.73,7.80,169.49,5.30,33.45,1
10/09/2017,07:15:00,30,12.07,7.72,7.74,7.80,170.89,5.34,33.44,1
10/09/2017,07:30:00,30,12.07,7.72,7.74,7.80,171.73,5.37,33.44,1
10/09/2017,07:45:00,30,12.12,7.73,7.75,7.82,177.46,5.55,33.45,1
10/09/2017,08:00:00,30,12.12,7.73,7.75,7.82,180.43,5.64,33.45,1
10/09/2017,08:15:00,30,12.13,7.74,7.75,7.82,181.30,5.67,33.45,1
10/09/2017,08:30:00,30,12.14,7.74,7.75,7.82,182.18,5.69,33.45,1
10/09/2017,08:45:00,30,12.14,7.74,7.75,7.82,183.15,5.72,33.45,1
10/09/2017,09:00:00,30,12.14,7.74,7.75,7.82,183.48,5.73,33.45,1
10/09/2017,09:15:00,30,12.14,7.73,7.75,7.82,183.32,5.73,33.45,1
10/09/2017,09:30:00,30,12.14,7.73,7.75,7.82,182.89,5.72,33.45,1
10/09/2017,09:45:00,30,12.14,7.73,7.75,7.82,182.03,5.69,33.45,1
10/09/2017,10:00:00,30,12.14,7.73,7.74,7.81,181.85,5.68,33.45,1
10/09/2017,10:15:00,30,12.13,7.73,7.74,7.81,181.14,5.66,33.45,1
10/09/2017,10:30:00,30,12.13,7.73,7.75,7.81,181.62,5.68,33.45,1
10/09/2017,10:45:00,30,12.13,7.73,7.75,7.81,182.79,5.71,33.45,1
10/09/2017,11:00:00,30,12.13,7.73,7.74,7.81,182.03,5.69,33.45,1
10/09/2017,11:15:00,30,12.13,7.73,7.75,7.82,181.78,5.68,33.45,1
10/09/2017,11:30:00,30,12.14,7.73,7.75,7.82,183.17,5.72,33.45,1
10/09/2017,11:45:00,30,12.13,7.73,7.75,7.81,183.40,5.73,33.45,1
10/09/2017,12:00:00,30,12.13,7.72, NaN, NaN,   NaN, NaN,  NaN,1
10/09/2017,12:15:00,30,12.13,7.73, NaN, NaN,   NaN, NaN,  NaN,1
10/09/2017,12:30:00,30,12.13,7.73,7.75,7.82,184.36,5.76,33.45,1
10/09/2017,12:45:00,30,12.12,7.73,7.74,7.81,182.74,5.71,33.45,1
10/09/2017,13:00:00,30,12.11,7.72,7.74,7.81,181.08,5.66,33.45,1
10/09/2017,13:15:00,30,12.07,7.71,7.73,7.80,175.29,5.48,33.45,1
10/09/2017,13:30:00,30,12.04,7.71,7.73,7.80,169.51,5.30,33.45,1
10/09/2017,13:45:00,30,12.02,7.71, NaN, NaN,   NaN, NaN,  NaN,1
10/09/2017,14:00:00,30,12.02,7.71, NaN, NaN,   NaN, NaN,  NaN,1
10/09/2017,14:15:00,30,12.05,7.73,7.74,7.81,173.39,5.42,33.45,1
10/09/2017,14:30:00,30,12.09,7.73,7.75,7.82,179.86,5.62,33.45,1
10/09/2017,14:45:00,30,12.10,7.73,7.75,7.82,180.88,5.65,33.45,1
10/09/2017,15:00:00,30,12.10,7.73,7.75,7.82,181.87,5.68,33.45,1
10/09/2017,15:15:00,30,12.05,7.72,7.74,7.80,178.28,5.57,33.45,1
10/09/2017,15:30:00,30,12.04,7.72,7.74,7.81,173.08,5.41,33.45,1
10/09/2017,15:45:00,30,12.03,7.72,7.74,7.80,171.74,5.37,33.45,1
10/09/2017,16:00:00,30,12.01,7.72,7.73,7.80,170.03,5.31,33.45,1
10/09/2017,16:15:00,30,12.00,7.72,7.73,7.80,169.09,5.28,33.45,1
10/09/2017,16:30:00,30,11.99,7.71,7.73,7.79,167.87,5.25,33.45,1
10/09/2017,16:45:00,30,11.99,7.71,7.73,7.80,167.97,5.25,33.45,1
10/09/2017,17:00:00,30,12.00,7.72,7.74,7.80,168.66,5.27,33.45,1
10/09/2017,17:15:00,30,12.01,7.73,7.74,7.81,171.86,5.37,33.45,1
10/09/2017,17:30:00,30,12.03,7.72,7.73,7.80,172.80,5.40,33.45,1
10/09/2017,17:45:00,30,12.01,7.72,7.73,7.80,171.71,5.37,33.45,1
10/09/2017,18:00:00,30,11.99,7.73,7.74,7.81,169.45,5.30,33.44,1
10/09/2017,18:15:00,30,12.01,7.74,7.75,7.82,173.00,5.41,33.44,1
