// Site Name:	SWC
// Sensor:	SAT333
// QF follow QARTOD. 1 = pass, 2 = not evaluated, 3 = Suspect, 4 = Fail

Date_UTC,Time_UTC,Depth,Temperature,pH_int,pH_extT,pH_extF,OxyUM,OxymgL,Sal,QC
07/13/2016,14:30:00,30,10.49,7.72,7.71,7.77,127.94,4.00,33.76,1
07/13/2016,14:45:00,30,10.44,7.71,7.70,7.76,123.51,3.86,33.76,1
07/13/2016,15:00:00,30,10.41,7.70,7.69,7.75,120.40,3.76,33.77,1
07/13/2016,15:15:00,30,10.39,7.70,7.69,7.75,118.83,3.71,33.77,1
07/13/2016,15:30:00,30,10.37,7.70,7.69,7.75,118.53,3.70,33.77,1
07/13/2016,15:45:00,30,10.37,7.71, NaN, NaN,   NaN, NaN,  NaN,1
07/13/2016,16:00:00,30,10.37,7.71,7.70,7.76,121.93,3.81,33.77,1
07/13/2016,16:15:00,30,10.38,7.71,7.70,7.77,123.50,3.86,33.77,1
07/13/2016,16:30:00,30,10.37,7.70,7.69,7.75,120.59,3.77,33.77,1
07/13/2016,16:45:00,30,10.36,7.69,7.69,7.75,118.57,3.71,33.77,1
07/13/2016,17:00:00,30,10.35,7.69,7.68,7.75,117.18,3.66,33.77,1
07/13/2016,17:15:00,30,10.30,7.70,7.69,7.75,116.18,3.63,33.78,1
07/13/2016,17:30:00,30,10.26,7.70,7.69,7.75,116.45,3.64,33.79,1
07/13/2016,17:45:00,30,10.24,7.70,7.69,7.75,116.52,3.64,33.79,1
07/13/2016,18:00:00,30,10.22,7.70,7.69,7.75,116.26,3.63,33.79,1
07/13/2016,18:15:00,30,10.20,7.70,7.69,7.75,115.47,3.61,33.79,1
07/13/2016,18:30:00,30,10.19,7.70,7.69,7.75,115.12,3.60,33.79,1
07/13/2016,18:45:00,30,10.18,7.70,7.69,7.75,114.64,3.58,33.80,1
07/13/2016,19:00:00,30,10.18,7.69,7.68,7.75,114.08,3.57,33.80,1
07/13/2016,19:15:00,30,10.17,7.69,7.68,7.75,113.95,3.56,33.80,1
07/13/2016,19:30:00,30,10.17,7.69,7.68,7.75,113.93,3.56,33.80,1
07/13/2016,19:45:00,30,10.17,7.69,7.68,7.74,113.63,3.55,33.79,1
07/13/2016,20:00:00,30,10.17,7.69,7.68,7.74,112.79,3.53,33.79,1
07/13/2016,20:15:00,30,10.17,7.68,7.68,7.74,112.16,3.51,33.80,1
07/13/2016,20:30:00,30,10.16,7.68,7.67,7.73,110.57,3.46,33.80,1
07/13/2016,20:45:00,30,10.12,7.68,7.67,7.73,109.40,3.42,33.80,1
07/13/2016,21:00:00,30,10.11,7.68,7.67,7.73,109.10,3.41,33.80,1
07/13/2016,21:15:00,30,10.10,7.68,7.67,7.73,108.66,3.40,33.80,1
07/13/2016,21:30:00,30,10.10,7.68,7.67,7.73,108.26,3.38,33.80,1
07/13/2016,21:45:00,30,10.09,7.67,7.66,7.73,107.88,3.37,33.80,1
07/13/2016,22:00:00,30,10.09,7.67,7.66,7.73,107.53,3.36,33.80,1
07/13/2016,22:15:00,30,10.10,7.68,7.66,7.73,107.73,3.37,33.80,1
07/13/2016,22:30:00,30,10.09,7.67,7.66,7.72,107.02,3.34,33.80,1
07/13/2016,22:45:00,30,10.09,7.67,7.66,7.72,105.99,3.31,33.80,1
07/13/2016,23:00:00,30,10.10,7.67,7.66,7.72,105.56,3.30,33.80,1
07/13/2016,23:15:00,30,10.09,7.66,7.65,7.72,104.45,3.26,33.80,1
07/13/2016,23:30:00,30,10.10,7.67,7.66,7.72,104.61,3.27,33.80,1
07/13/2016,23:45:00,30,10.10,7.67, NaN, NaN,   NaN, NaN,  NaN,1
07/14/2016,00:00:00,30,10.10,7.66,7.65,7.72,104.08,3.25,33.80,1
07/14/2016,00:15:00,30,10.13,7.67,7.65,7.72,104.89,3.28,33.80,1
07/14/2016,00:30:00,30,10.16,7.67,7.66,7.72,106.54,3.33,33.79,1
07/14/2016,00:45:00,30,10.18,7.67,7.66,7.72,107.10,3.35,33.79,1
07/14/2016,01:00:00,30,10.18,7.67,7.66,7.72,106.97,3.34,33.79,1
07/14/2016,01:15:00,30,10.19,7.67,7.66,7.72,106.47,3.33,33.79,1
07/14/2016,01:30:00,30,10.21,7.68,7.67,7.73,108.32,3.39,33.79,1
07/14/2016,01:45:00,30,10.23,7.68,7.67,7.73,110.06,3.44,33.79,1
07/14/2016,02:00:00,30,10.27,7.69,7.68,7.74,112.62,3.52,33.78,3
07/14/2016,02:15:00,30,10.37,7.73,7.72,7.78,124.26,3.88,33.76,1
07/14/2016,02:30:00,30,10.43,7.73,7.72,7.78,129.87,4.06,33.77,1
07/14/2016,02:45:00,30,10.55,7.76,7.75,7.81,135.40,4.23,33.76,1
07/14/2016,03:00:00,30,10.64,7.78,7.77,7.83,142.66,4.46,33.76,3
07/14/2016,03:15:00,30,10.65,7.76,7.75,7.82,142.16,4.44,33.76,1
