// Site Name:	SWC
// Sensor:	SAT333
// QF follow QARTOD. 1 = pass, 2 = not evaluated, 3 = Suspect, 4 = Fail

Date_UTC,Time_UTC,Depth,Temperature,pH_int,pH_extT,pH_extF,OxyUM,OxymgL,Sal,QC
10/29/2016,14:30:00,30,15.65,8.01,8.01,8.09,210.27,6.57,33.31,3
10/29/2016,14:45:00,30,15.68,8.01,8.02,8.10,211.02,6.59,33.31,1
10/29/2016,15:00:00,30,15.69,8.01, NaN, NaN,   NaN, NaN,  NaN,1
10/29/2016,15:15:00,30,15.70,8.00, NaN, NaN,   NaN, NaN,  NaN,1
10/29/2016,15:30:00,30,15.70,8.00,8.00,8.08,210.51,6.58,33.30,1
10/29/2016,15:45:00,30,15.69,8.00,8.01,8.08,209.72,6.55,33.30,3
10/29/2016,16:00:00,30,15.67,7.97,7.98,8.06,208.73,6.52,33.29,3
10/29/2016,16:15:00,30,15.65,7.98,7.99,8.06,208.45,6.51,33.28,1
10/29/2016,16:30:00,30,15.64,7.98,7.99,8.07,208.58,6.52,33.28,1
10/29/2016,16:45:00,30,15.64,7.98,7.98,8.06,208.70,6.52,33.28,1
10/29/2016,17:00:00,30,15.63,7.98,7.98,8.06,208.29,6.51,33.29,1
10/29/2016,17:15:00,30,15.64,7.98,7.99,8.06,208.78,6.52,33.28,1
10/29/2016,17:30:00,30,15.65,7.98,7.98,8.06,208.93,6.53,33.28,1
10/29/2016,17:45:00,30,15.65,7.98,7.98,8.06,207.88,6.50,33.29,1
10/29/2016,18:00:00,30,15.65,7.98,7.98,8.06,207.07,6.47,33.29,1
10/29/2016,18:15:00,30,15.65,7.98,7.98,8.06,206.17,6.44,33.29,1
10/29/2016,18:30:00,30,15.66,7.98,7.98,8.06,205.94,6.44,33.29,1
10/29/2016,18:45:00,30,15.67,7.98,7.99,8.06,206.69,6.46,33.29,1
10/29/2016,19:00:00,30,15.67,7.98,7.98,8.06,206.10,6.44,33.29,1
10/29/2016,19:15:00,30,15.68,7.98,7.98,8.06,206.75,6.46,33.28,1
10/29/2016,19:30:00,30,15.68,7.97,7.98,8.06,206.57,6.46,33.28,1
10/29/2016,19:45:00,30,15.68,7.97,7.98,8.05,205.53,6.42,33.28,1
10/29/2016,20:00:00,30,15.68,7.98,7.98,8.06,205.80,6.43,33.28,1
10/29/2016,20:15:00,30,15.68,7.98,7.98,8.06,207.00,6.47,33.28,1
10/29/2016,20:30:00,30,15.68,7.98,7.98,8.06,207.23,6.48,33.28,1
10/29/2016,20:45:00,30,15.68,7.97,7.98,8.06,206.93,6.47,33.28,1
10/29/2016,21:00:00,30,15.68,7.98,7.98,8.06,206.95,6.47,33.29,1
10/29/2016,21:15:00,30,15.68,7.98,7.99,8.06,207.71,6.49,33.29,1
10/29/2016,21:30:00,30,15.68,7.98,7.98,8.06,207.61,6.49,33.29,1
10/29/2016,21:45:00,30,15.69,7.98,7.98,8.06,207.69,6.49,33.29,1
10/29/2016,22:00:00,30,15.69,7.98,7.98,8.06,207.36,6.48,33.29,1
10/29/2016,22:15:00,30,15.69,7.97,7.97,8.05,206.57,6.46,33.29,1
10/29/2016,22:30:00,30,15.69,7.97,7.98,8.05,205.65,6.43,33.29,1
10/29/2016,22:45:00,30,15.69,7.97,7.98,8.05,205.53,6.42,33.28,1
10/29/2016,23:00:00,30,15.69,7.97, NaN, NaN,   NaN, NaN,  NaN,1
10/29/2016,23:15:00,30,15.70,7.97, NaN, NaN,   NaN, NaN,  NaN,1
10/29/2016,23:30:00,30,15.71,7.96,7.96,8.04,206.12,6.44,33.28,1
10/29/2016,23:45:00,30,15.70,7.96,7.97,8.05,205.51,6.42,33.28,1
10/30/2016,00:00:00,30,15.70,7.96,7.96,8.04,204.82,6.40,33.28,1
10/30/2016,00:15:00,30,15.71,7.96,7.96,8.04,204.31,6.39,33.28,1
10/30/2016,00:30:00,30,15.71,7.94,7.95,8.03,203.88,6.37,33.28,3
10/30/2016,00:45:00,30,15.71,7.95,7.96,8.04,203.75,6.37,33.28,1
10/30/2016,01:00:00,30,15.71,7.96,7.97,8.04,203.70,6.37,33.28,1
10/30/2016,01:15:00,30,15.71,7.94,7.95,8.02,203.19,6.35,33.28,3
10/30/2016,01:30:00,30,15.71,7.97,7.97,8.05,204.03,6.38,33.28,3
10/30/2016,01:45:00,30,15.72,7.97, NaN, NaN,   NaN, NaN,  NaN,1
10/30/2016,02:00:00,30,15.73,7.96, NaN, NaN,   NaN, NaN,  NaN,1
10/30/2016,02:15:00,30,15.74,7.96,7.97,8.05,204.34,6.39,33.28,1
10/30/2016,02:30:00,30,15.76,7.97,7.98,8.05,204.36,6.39,33.29,1
10/30/2016,02:45:00,30,15.77,7.98,7.98,8.06,204.67,6.40,33.29,3
10/30/2016,03:00:00,30,15.77,7.97,7.98,8.05,204.36,6.39,33.29,1
10/30/2016,03:15:00,30,15.77,7.97,7.97,8.05,203.52,6.36,33.29,1
10/30/2016,03:30:00,30,15.77,7.96,7.96,8.04,202.66,6.33,33.29,1
10/30/2016,03:45:00,30,15.77,7.96,7.97,8.04,202.40,6.33,33.29,1
10/30/2016,04:00:00,30,15.77,7.96, NaN, NaN,   NaN, NaN,  NaN,1
10/30/2016,04:15:00,30,15.77,7.95, NaN, NaN,   NaN, NaN,  NaN,1
10/30/2016,04:30:00,30,15.77,7.95, NaN, NaN,   NaN, NaN,  NaN,1
10/30/2016,04:45:00,30,15.77,7.95,7.95,8.03,200.79,6.28,33.28,1
10/30/2016,05:00:00,30,15.78,7.95,7.95,8.03,200.48,6.27,33.28,1
10/30/2016,05:15:00,30,15.79,7.96,7.96,8.04,201.12,6.29,33.28,1
10/30/2016,05:30:00,30,15.79,7.95,7.95,8.03,200.71,6.27,33.28,1
10/30/2016,05:45:00,30,15.79,7.95,7.95,8.03,200.48,6.27,33.28,1
10/30/2016,06:00:00,30,15.80,7.95, NaN, NaN,   NaN, NaN,  NaN,1
10/30/2016,06:15:00,30,15.81,7.95, NaN, NaN,   NaN, NaN,  NaN,1
10/30/2016,06:30:00,30,15.83,7.94,7.95,8.02,198.64,6.21,33.29,1
10/30/2016,06:45:00,30,15.83,7.94,7.95,8.02,198.25,6.20,33.30,1
10/30/2016,07:00:00,30,15.86,7.95,7.95,8.03,198.83,6.21,33.31,1
10/30/2016,07:15:00,30,15.88,7.95, NaN, NaN,   NaN, NaN,  NaN,1
10/30/2016,07:30:00,30,15.89,7.95, NaN, NaN,   NaN, NaN,  NaN,1
10/30/2016,07:45:00,30,15.90,7.95, NaN, NaN,   NaN, NaN,  NaN,1
10/30/2016,08:00:00,30,15.91,7.96,7.96,8.04,200.42,6.26,33.32,1
10/30/2016,08:15:00,30,15.91,7.96,7.97,8.04,199.96,6.25,33.32,1
10/30/2016,08:30:00,30,15.92,7.97,7.97,8.05,199.81,6.24,33.32,1
10/30/2016,08:45:00,30,15.93,7.97,7.98,8.06,200.50,6.27,33.32,3
10/30/2016,09:00:00,30,15.94,7.98,7.98,8.06,201.24,6.29,33.32,1
10/30/2016,09:15:00,30,15.94,7.98,7.98,8.06,201.34,6.29,33.32,1
10/30/2016,09:30:00,30,15.93,7.98,7.98,8.06,201.04,6.28,33.32,1
10/30/2016,09:45:00,30,15.93,7.98,7.98,8.06,200.81,6.28,33.32,1
10/30/2016,10:00:00,30,15.94,7.98,7.98,8.06,200.58,6.27,33.32,1
10/30/2016,10:15:00,30,15.95,7.99,7.99,8.07,201.70,6.30,33.32,1
10/30/2016,10:30:00,30,15.96,7.99,7.99,8.07,202.50,6.33,33.32,1
10/30/2016,10:45:00,30,15.96,7.99,7.99,8.07,202.40,6.33,33.32,1
10/30/2016,11:00:00,30,15.97,7.98,7.99,8.07,202.98,6.34,33.32,3
10/30/2016,11:15:00,30,15.97,7.99,8.00,8.08,203.73,6.37,33.32,1
10/30/2016,11:30:00,30,15.97,8.00,8.00,8.08,204.53,6.39,33.32,1
10/30/2016,11:45:00,30,15.98,8.00,8.00,8.08,204.53,6.39,33.32,1
10/30/2016,12:00:00,30,15.97,7.99,8.00,8.08,204.08,6.38,33.31,1
10/30/2016,12:15:00,30,15.98,8.00,8.00,8.08,204.44,6.39,33.31,1
10/30/2016,12:30:00,30,15.98,7.99,8.00,8.07,204.31,6.39,33.31,1
10/30/2016,12:45:00,30,15.98,7.98,7.99,8.06,202.78,6.34,33.31,1
10/30/2016,13:00:00,30,15.97,7.97,7.97,8.05,201.41,6.29,33.30,3
10/30/2016,13:15:00,30,15.98,7.96,7.96,8.04,199.80,6.24,33.30,1
10/30/2016,13:30:00,30,15.97,7.97,7.97,8.05,199.67,6.24,33.30,1
10/30/2016,13:45:00,30,15.97,7.97,7.97,8.05,199.72,6.24,33.30,1
10/30/2016,14:00:00,30,16.00,7.98,7.99,8.07,201.79,6.31,33.30,1
10/30/2016,14:15:00,30,16.02,8.00,8.00,8.08,204.28,6.38,33.30,3
10/30/2016,14:30:00,30,16.03,8.00,8.00,8.08,204.84,6.40,33.31,3
10/30/2016,14:45:00,30,16.01,7.97,7.97,8.05,205.80,6.43,33.29,3
10/30/2016,15:00:00,30,16.01,7.98,7.98,8.06,205.42,6.42,33.28,1
10/30/2016,15:15:00,30,16.00,7.98,7.99,8.06,204.52,6.39,33.29,1
10/30/2016,15:30:00,30,16.01,7.98,7.99,8.06,204.27,6.38,33.29,1
10/30/2016,15:45:00,30,16.01,7.98,7.99,8.07,204.91,6.40,33.29,1
10/30/2016,16:00:00,30,16.01,7.98,7.99,8.06,205.88,6.43,33.29,1
10/30/2016,16:15:00,30,16.04,7.99,7.99,8.06,206.60,6.46,33.28,3
10/30/2016,16:30:00,30,16.08,8.00,8.00,8.08,208.14,6.50,33.29,3
10/30/2016,16:45:00,30,16.09,8.00,8.00,8.08,209.43,6.55,33.29,3
10/30/2016,17:00:00,30,16.08,7.99,7.99,8.07,208.03,6.50,33.28,3
10/30/2016,17:15:00,30,16.09,7.98,7.98,8.06,207.29,6.48,33.28,1
10/30/2016,17:30:00,30,16.10,7.98,7.98,8.06,206.71,6.46,33.28,1
