// Site Name:	SWC
// Sensor:	SAT333
// QF follow QARTOD. 1 = pass, 2 = not evaluated, 3 = Suspect, 4 = Fail

Date_UTC,Time_UTC,Depth,Temperature,pH_int,pH_extT,pH_extF,OxyUM,OxymgL,Sal,QC
02/25/2016,10:30:00,30,13.22,7.82,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,10:45:00,30,13.23,7.82,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,11:00:00,30,13.24,7.82,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,11:15:00,30,13.22,7.82,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,11:30:00,30,13.22,7.82,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,11:45:00,30,13.24,7.82,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,12:00:00,30,13.27,7.83,NaN,NaN,NaN,NaN,NaN,3
02/25/2016,12:15:00,30,13.21,7.81,NaN,NaN,NaN,NaN,NaN,3
02/25/2016,12:30:00,30,13.23,7.82,NaN,NaN,NaN,NaN,NaN,3
02/25/2016,12:45:00,30,13.29,7.83,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,13:00:00,30,13.29,7.83,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,13:15:00,30,13.36,7.84,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,13:30:00,30,13.31,7.83,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,13:45:00,30,13.40,7.85,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,14:00:00,30,13.41,7.85,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,14:15:00,30,13.43,7.84,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,14:30:00,30,13.44,7.84,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,14:45:00,30,13.43,7.84,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,15:00:00,30,13.38,7.84,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,15:15:00,30,13.34,7.83,NaN,NaN,NaN,NaN,NaN,3
02/25/2016,15:30:00,30,13.32,7.83,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,15:45:00,30,13.35,7.83,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,16:00:00,30,13.34,7.83,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,16:15:00,30,13.36,7.84,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,16:30:00,30,13.30,7.82,NaN,NaN,NaN,NaN,NaN,3
02/25/2016,16:45:00,30,13.29,7.82,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,17:00:00,30,13.30,7.83,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,17:15:00,30,13.29,7.82,NaN,NaN,NaN,NaN,NaN,3
02/25/2016,17:30:00,30,13.29,7.82,NaN,NaN,NaN,NaN,NaN,3
02/25/2016,17:45:00,30,13.38,7.85,NaN,NaN,NaN,NaN,NaN,3
02/25/2016,18:00:00,30,13.49,7.88,NaN,NaN,NaN,NaN,NaN,3
02/25/2016,18:15:00,30,13.53,7.87,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,18:30:00,30,13.55,7.87,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,18:45:00,30,13.54,7.87,NaN,NaN,NaN,NaN,NaN,3
02/25/2016,19:00:00,30,13.58,7.88,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,19:15:00,30,13.59,7.87,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,19:30:00,30,13.59,7.87,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,19:45:00,30,13.60,7.87,NaN,NaN,NaN,NaN,NaN,3
02/25/2016,20:00:00,30,13.56,7.85,NaN,NaN,NaN,NaN,NaN,3
02/25/2016,20:15:00,30,13.54,7.85,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,20:30:00,30,13.55,7.85,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,20:45:00,30,13.52,7.84,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,21:00:00,30,13.52,7.84,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,21:15:00,30,13.54,7.85,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,21:30:00,30,13.55,7.84,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,21:45:00,30,13.57,7.85,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,22:00:00,30,13.57,7.85,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,22:15:00,30,13.55,7.84,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,22:30:00,30,13.50,7.83,NaN,NaN,NaN,NaN,NaN,3
02/25/2016,22:45:00,30,13.46,7.83,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,23:00:00,30,13.48,7.84,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,23:15:00,30,13.44,7.83,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,23:30:00,30,13.44,7.84,NaN,NaN,NaN,NaN,NaN,1
02/25/2016,23:45:00,30,13.43,7.83,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,00:00:00,30,13.44,7.84,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,00:15:00,30,13.44,7.83,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,00:30:00,30,13.44,7.84,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,00:45:00,30,13.45,7.84,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,01:00:00,30,13.46,7.84,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,01:15:00,30,13.47,7.84,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,01:30:00,30,13.48,7.84,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,01:45:00,30,13.53,7.85,NaN,NaN,NaN,NaN,NaN,3
02/26/2016,02:00:00,30,13.53,7.85,NaN,NaN,NaN,NaN,NaN,3
02/26/2016,02:15:00,30,13.51,7.84,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,02:30:00,30,13.49,7.83,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,02:45:00,30,13.49,7.83,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,03:00:00,30,13.48,7.83,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,03:15:00,30,13.47,7.83,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,03:30:00,30,13.45,7.83,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,03:45:00,30,13.46,7.83,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,04:00:00,30,13.46,7.83,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,04:15:00,30,13.47,7.83,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,04:30:00,30,13.49,7.84,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,04:45:00,30,13.49,7.83,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,05:00:00,30,13.51,7.84,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,05:15:00,30,13.51,7.83,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,05:30:00,30,13.50,7.83,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,05:45:00,30,13.50,7.83,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,06:00:00,30,13.48,7.83,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,06:15:00,30,13.48,7.83,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,06:30:00,30,13.48,7.83,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,06:45:00,30,13.48,7.83,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,07:00:00,30,13.48,7.83,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,07:15:00,30,13.48,7.83,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,07:30:00,30,13.48,7.83,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,07:45:00,30,13.48,7.83,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,08:00:00,30,13.49,7.83,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,08:15:00,30,13.50,7.83,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,08:30:00,30,13.50,7.83,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,08:45:00,30,13.50,7.83,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,09:00:00,30,13.50,7.84,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,09:15:00,30,13.50,7.84,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,09:30:00,30,13.51,7.84,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,09:45:00,30,13.52,7.84,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,10:00:00,30,13.53,7.84,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,10:15:00,30,13.54,7.84,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,10:30:00,30,13.56,7.85,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,10:45:00,30,13.57,7.85,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,11:00:00,30,13.58,7.85,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,11:15:00,30,13.59,7.85,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,11:30:00,30,13.59,7.85,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,11:45:00,30,13.60,7.85,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,12:00:00,30,13.60,7.85,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,12:15:00,30,13.60,7.85,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,12:30:00,30,13.60,7.85,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,12:45:00,30,13.61,7.85,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,13:00:00,30,13.57,7.85,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,13:15:00,30,13.58,7.85,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,13:30:00,30,13.59,7.85,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,13:45:00,30,13.60,7.86,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,14:00:00,30,13.62,7.86,NaN,NaN,NaN,NaN,NaN,1
02/26/2016,14:15:00,30,13.63,7.86,NaN,NaN,NaN,NaN,NaN,1
