// Site Name:	SWC
// Sensor:	SAT333
// QF follow QARTOD. 1 = pass, 2 = not evaluated, 3 = Suspect, 4 = Fail

Date_UTC,Time_UTC,Depth,Temperature,pH_int,pH_extT,pH_extF,OxyUM,OxymgL,Sal,QC
05/08/2018,09:15:00,30,13.40,7.94,7.93,8.00,202.91,6.34,33.56,1
05/08/2018,09:30:00,30,13.47,7.94,7.93,8.00,203.67,6.36,33.57,1
05/08/2018,09:45:00,30,13.50,7.94,7.93,8.00,205.26,6.41,33.57,3
05/08/2018,10:00:00,30,13.51,7.94,7.11,7.14,293.73,9.18, 4.20,3
05/08/2018,10:15:00,30,11.13,7.67,7.66,7.72,140.53,4.39,33.73,3
05/08/2018,10:30:00,30,10.85,7.68,7.67,7.73,129.99,4.06,33.72,3
05/08/2018,10:45:00,30,10.62,7.68,7.68,7.74,129.41,4.04,33.73,1
05/08/2018,11:00:00,30,10.45,7.69,7.69,7.75,130.54,4.08,33.72,1
05/08/2018,11:15:00,30,10.34,7.69,7.69,7.75,131.42,4.11,33.72,1
05/08/2018,11:30:00,30,10.24,7.68,7.68,7.74,129.10,4.03,33.73,1
05/08/2018,11:45:00,30,10.18,7.67,7.68,7.74,126.26,3.95,33.73,1
05/08/2018,12:00:00,30,10.12,7.66,7.67,7.73,123.90,3.87,33.74,1
05/08/2018,12:15:00,30,10.08,7.66,7.67,7.73,121.44,3.80,33.74,1
05/08/2018,12:30:00,30,10.05,7.66,7.66,7.73,120.48,3.77,33.74,1
05/08/2018,12:45:00,30,10.03,7.66,7.66,7.72,119.46,3.73,33.74,1
05/08/2018,13:00:00,30,10.00,7.65,7.66,7.72,118.52,3.70,33.74,1
05/08/2018,13:15:00,30, 9.98,7.65,7.66,7.72,117.76,3.68,33.74,1
05/08/2018,13:30:00,30, 9.98,7.65,7.66,7.72,117.56,3.67,33.74,1
05/08/2018,13:45:00,30, 9.97,7.65,7.66,7.72,117.53,3.67,33.74,1
05/08/2018,14:00:00,30, 9.98,7.66,7.67,7.73,118.87,3.72,33.74,1
05/08/2018,14:15:00,30,10.01,7.67,7.68,7.74,121.76,3.81,33.73,1
05/08/2018,14:30:00,30,10.06,7.68,7.69,7.75,125.30,3.92,33.73,1
05/08/2018,14:45:00,30,10.09,7.68,7.69,7.75,127.85,4.00,33.73,1
05/08/2018,15:00:00,30,10.10,7.69,7.69,7.75,129.17,4.04,33.73,1
05/08/2018,15:15:00,30,10.10,7.69,7.69,7.75,129.11,4.04,33.73,1
05/08/2018,15:30:00,30,10.10,7.69,7.69,7.76,129.26,4.04,33.73,1
05/08/2018,15:45:00,30,10.10,7.69,7.69,7.75,129.11,4.04,33.73,1
05/08/2018,16:00:00,30,10.11,7.69,7.69,7.75,129.34,4.04,33.73,1
05/08/2018,16:15:00,30,10.09,7.69,7.69,7.75,129.27,4.04,33.73,1
05/08/2018,16:30:00,30,10.07,7.68,7.69,7.75,128.12,4.00,33.74,1
05/08/2018,16:45:00,30,10.05,7.67,7.68,7.74,125.87,3.93,33.74,1
05/08/2018,17:00:00,30,10.02,7.67,7.67,7.74,123.72,3.87,33.74,1
05/08/2018,17:15:00,30,10.00,7.67,7.67,7.73,121.83,3.81,33.74,1
05/08/2018,17:30:00,30,10.00,7.68,7.68,7.75,122.83,3.84,33.74,1
05/08/2018,17:45:00,30,10.02,7.69,7.69,7.76,126.45,3.95,33.74,1
05/08/2018,18:00:00,30,10.06,7.69, NaN, NaN,   NaN, NaN,  NaN,1
05/08/2018,18:15:00,30,10.07,7.70,7.70,7.76,132.14,4.13,33.73,1
05/08/2018,18:30:00,30,10.13,7.71,7.71,7.77,133.96,4.19,33.73,1
05/08/2018,18:45:00,30,10.19,7.72,7.72,7.78,137.44,4.30,33.73,1
05/08/2018,19:00:00,30,10.30,7.73,7.73,7.80,143.42,4.48,33.72,1
05/08/2018,19:15:00,30,10.39,7.75,7.75,7.82,149.38,4.67,33.72,1
05/08/2018,19:30:00,30,10.43,7.75,7.75,7.81,153.65,4.80,33.72,1
05/08/2018,19:45:00,30,10.43,7.74,7.74,7.81,152.67,4.77,33.72,1
